id   |nome                                                        |precoCusto|precoVenda|ncm     |referencia    |dataCriacao        
389  |LIXEIRA INF.HIPOPOT B.C/PD.7L                               |735,00    |147000,00 |01011090|              |12/10/2015 10:19:37
390  |MAMADEIRA DECORADA 240ML                                    |198,00    |39500,00  |01011090|              |12/10/2015 10:19:37
391  |TIGELA MELAN.REDONDA 18CM                                   |0,00      |40000,00  |01011090|              |12/10/2015 10:19:37
392  |TIGELA MELAN.REDONDA 20CM                                   |0,00      |46000,00  |01011090|              |12/10/2015 10:19:37
393  |TIGELA MELA.P/PIPOCA 19CM                                   |246,00    |82000,00  |01011090|              |12/10/2015 10:19:37
394  |PRATO VIDRO FUNDO MARROM 22CM                               |80,00     |40000,00  |01011090|              |12/10/2015 10:19:37
395  |CONJUNTO POTE DE.RE.PMG P.MAO                               |140,00    |70000,00  |01011090|              |12/10/2015 10:19:37
396  |PRATO LAMINADO NR 06 32.0CM                                 |75,00     |15000,00  |01011090|              |12/10/2015 10:19:37
397  |CARNE CAPA COXAO MOLE BOVINA FRIBOI                         |965,00    |193000,00 |01011090|              |21/10/2015 13:43:09
398  |FARINHA TRIGO TIO JORGE PREM.PAPEL 1KG                      |135,00    |27000,00  |11021000|              |21/10/2015 16:50:17
399  |COLHER CRISTAL REF.COPOCENTRO 50UN                          |138,00    |27500,00  |39241000|              |06/05/2016 16:23:21
400  |CHUVEIRO LORENZ. MAXIDUCHA 220V/55000W                      |960,00    |480000,00 |85161000|              |06/05/2016 16:19:15
401  |BALA ICEKISS SORT.TENTAÇAO 600G                             |248,00    |62000,00  |170490  |              |06/05/2016 16:14:09
402  |CHEETOS LUA 55G                                             |100,00    |20000,00  |01011090|              |02/05/2016 09:22:16
403  |GELATINA SEM SABOR FLEISCHMANN 12G                          |135,00    |45000,00  |21069029|              |02/05/2016 09:20:30
404  |SAL REFIN.SALMONETE 1KG                                     |28,00     |14000,00  |250100  |              |29/04/2016 18:09:16
405  |CHOC GAROTO BATOM AO LEITE 16G                              |50,00     |12500,00  |18063210|              |29/04/2016 13:32:50
406  |GILLETTE PRESTO. PELE NORMAL                                |440,00    |110000,00 |01011090|              |26/04/2016 13:35:39
407  |DESOD. SUAVE JSMIM E COCO 95G                               |0,00      |58000,00  |330720  |              |26/04/2016 13:32:24
408  |SACO LIXO 15LT LIXOLIX PTO                                  |51,00     |17000,00  |392321  |              |06/05/2016 16:36:12
409  |FRALDA CLIN OFF SUPER SEQUINHO P                            |167,00    |55500,00  |48184010|              |26/04/2016 13:19:14
410  |BISC AMANDA RECH. MORANGO 110G                              |35,00     |11500,00  |01011090|              |22/04/2016 14:41:39
411  |SABAO QUAD. YPE GLIC. 200G                                  |0,00      |22500,00  |34011900|              |16/04/2016 13:34:26
412  |LEITE PO PIRACANJUBA INTEGRAL 400G                          |215,00    |107500,00 |01011090|              |16/04/2016 13:28:25
413  |EXTRATO TOM. OLE DECOR.260G                                 |158,00    |39500,00  |20029090|              |16/04/2016 13:20:21
414  |COLGATE LUMINOUS WHITE 90G                                  |147,00    |73500,00  |01011090|              |16/04/2016 13:17:51
415  |COPO DESC. CRISTAL 50ML                                     |0,00      |20000,00  |01011090|              |15/04/2016 15:32:19
416  |SABAO PO BRILHANTE 7KG                                      |0,00      |424400,00 |01011090|              |15/04/2016 13:38:33
417  |CANETA PILOT ESF S GRIP 1,0 AZUL                            |36,00     |36000,00  |01011090|              |15/04/2016 13:21:08
418  |BISC MICOS W.LIMAO 115G                                     |13,00     |12500,00  |01011090|              |15/04/2016 13:18:22
419  |LAMPADA OSRAM ELE. DULUX STAR 220V 11W                      |288,00    |96000,00  |01011090|              |22/04/2016 14:51:18
420  |PAPEL HIG. SIMP.NEUTRO GOLDEN 60F                           |47,00     |47000,00  |01011090|              |11/05/2016 17:49:07
421  |AMACIANTE PLUS AZUL 5LT                                     |540,00    |135000,00 |380991  |              |11/05/2016 17:50:46
422  |MORTADELA BOLOGNA OLHOS D´AGUA                              |775,00    |155000,00 |01011090|              |12/05/2016 08:49:00
423  |INSET. SBP MULTI SUAVE AER. 270ML                           |114,00    |113500,00 |380891  |              |27/05/2016 16:24:35
424  |BISC LE PETIT ROSQ. LEITE 800G                              |56,00     |56000,00  |01011090|              |27/05/2016 16:19:11
425  |LEITE UHT INTE. LEITBOM 1LT                                 |42,00     |42000,00  |04012010|              |27/05/2016 15:18:39
426  |MORTADELA FRANGO SADIA 400G                                 |83,00     |41500,00  |01011090|              |27/05/2016 08:48:53
427  |BOMBOM NESTLE ESPECIALIDADES 300G                           |472,00    |118000,00 |18069000|              |26/05/2016 08:02:18
428  |BALA ERLAN MOLE GUTY SORTIDA 600G                           |0,00      |50000,00  |170490  |              |26/05/2016 07:58:18
429  |SAZON CALDO GALINHA 37,5G                                   |45,00     |15000,00  |21041021|              |25/05/2016 13:22:56
430  |SAZON CALDO CARNE 37,5G                                     |60,00     |15000,00  |21039021|              |25/05/2016 13:22:17
431  |BATON RECH.LEITE 16G                                        |40,00     |10000,00  |180631  |              |19/05/2016 13:29:35
432  |KAISER RADLER SHOT 250ML                                    |24,00     |24000,00  |01011090|              |18/05/2016 13:45:54
433  |REFRIG. COCA-COLA STEVIA 50ME LT 350ML                      |28,00     |28000,00  |01011090|              |18/05/2016 13:43:34
434  |FUSION LATA SIX-PACK 250ML                                  |105,00    |35000,00  |01011090|              |17/05/2016 14:23:33
435  |PAPEL HIG. CARINHO PERF. 30MT                               |100,00    |50000,00  |01011090|              |14/05/2016 09:10:09
436  |CREME COLGATE LUMINOUS WHITE GEL 90G                        |147,00    |73500,00  |01011090|              |14/05/2016 08:59:34
437  |BISC LIANE ANZA MORANGO 115G                                |44,00     |11000,00  |01011090|              |14/05/2016 08:57:14
438  |COND SEDA BRILHO E MOVIM.325ML                              |172,00    |86000,00  |33059000|              |12/05/2016 17:40:39
439  |SABONETE LUX MAGICAL SPELL 85G                              |0,00      |16000,00  |34011190|              |12/05/2016 09:25:05
440  |SABONETE LUX FRESCOR IRRES. 85G                             |48,00     |16000,00  |34011190|              |12/05/2016 09:23:48
441  |SABONETE LUX BUQUE DOS SONHOS 85G                           |32,00     |16000,00  |34011190|              |12/05/2016 09:22:43
442  |COCO RALADAO LA PREFERIDA 100G                              |44,00     |22000,00  |08011100|              |12/05/2016 09:02:53
443  |BOMBOM LACTA GDE SUCESSOS 302G                              |0,00      |108000,00 |01011090|              |12/05/2016 09:00:26
444  |BISC MICOS W.CHOCOLATE 115G                                 |25,00     |12500,00  |01011090|              |15/04/2016 13:17:41
445  |BISC MICOS W.CHOC.BCO 115G                                  |13,00     |12500,00  |01011090|              |15/04/2016 13:16:51
446  |COSTELA SUI. C/OSSO CONG.SADIA                              |506,00    |253000,00 |01011090|              |14/04/2016 15:43:53
447  |SHAMPOO SEDA S.O.S QUEDA 325ML                              |0,00      |63500,00  |01011090|              |14/04/2016 14:11:27
448  |CON.TRESEMME HID.PROF.400ML                                 |580,00    |116000,00 |01011090|              |31/03/2016 08:50:55
449  |CARNE CAPA CONTRA FILE RSF MINERVA                          |416,00    |208000,00 |01011090|              |29/03/2016 15:52:56
450  |COSTELA CON.SU.C/OSSO OLHOS D`AGUA                          |509,00    |169500,00 |02032900|              |23/03/2016 09:16:39
451  |SHAMPOO SEDA KERAFORCE OR.325ML                             |228,00    |76000,00  |01011090|              |21/03/2016 13:26:42
452  |COND SEDA KERAFORCE OR.325ML                                |188,00    |94000,00  |33059000|              |21/03/2016 13:24:44
453  |BISC LE PETIT ROS.LEITE 400G                                |155,00    |31000,00  |01011090|              |18/03/2016 18:04:25
454  |SAND.HAV.AZUL NAVAL 45/46                                   |650,00    |130000,00 |01011090|              |18/03/2016 08:58:24
455  |SABONETE FRANCIS TRA.VERDE 90G                              |65,00     |13000,00  |340111  |              |18/03/2016 08:50:05
456  |DESOD.NIVEA FEM DRY COMFORT 150ML                           |222,00    |111000,00 |330720  |              |17/03/2016 17:35:22
457  |COND.SEDA S.O.S QUEDA 325ML                                 |83,00     |82500,00  |01011090|              |17/03/2016 17:29:51
458  |COND.SEDA CACHOS DEFINIDOS 325ML                            |94,00     |94000,00  |33059000|              |17/03/2016 17:25:59
459  |BISC MICOS LEITE 800G                                       |285,00    |57000,00  |01011090|              |15/03/2016 16:40:19
460  |JOGO XIC. PORC.P LEITE DEC. FLOR                            |584,00    |146000,00 |01011090|              |15/03/2016 11:07:13
461  |JOGO XIC P CHA DEC. SALMO                                   |292,00    |146000,00 |01011090|              |15/03/2016 11:02:38
462  |JOGO XIC.P CAFE CANEQ BRANCA                                |730,00    |146000,00 |01011090|              |15/03/2016 10:59:25
463  |GARFO MADEIRA GR P CHURASCO                                 |285,00    |95000,00  |01011090|              |15/03/2016 10:45:37
464  |CANECA PLASTICA                                             |60,00     |12000,00  |01011090|              |15/03/2016 10:41:43
465  |SALEIRO P PAREDE COLORIDO SORTIDO                           |95,00     |47500,00  |01011090|              |15/03/2016 10:38:36
466  |BACIA 6L C TAMPA E ALCA PINK                                |758,00    |189500,00 |01011090|              |15/03/2016 10:32:27
467  |BACIA 10L C TAMPA E ALCA VERMELHA                           |990,00    |330000,00 |01011090|              |15/03/2016 10:28:52
468  |GARRAFA ISOTERMICA 600MLCOLOR                               |95,00     |95000,00  |01011090|              |15/03/2016 10:23:57
469  |SHAMPOO TRESEMME HID.PROF.400ML                             |326,00    |108500,00 |01011090|              |31/03/2016 08:54:11
470  |MILHO VERDE FUGINI VAPOR LT 200G                            |48,00     |16000,00  |20058000|              |27/05/2016 16:27:42
471  |CERVEJA CRYSTAL PINSEL 269ML                                |0,00      |18000,00  |22030000|              |31/03/2016 15:57:11
472  |SAND.HAV BRASIL AZUL NAVAL 39/40                            |617,00    |205500,00 |01011090|              |01/04/2016 09:29:01
473  |CREME P/PENTEAR TRESSEME REC.E FORÇA 300ML                  |533,00    |106500,00 |01011090|              |14/04/2016 14:09:56
474  |FRALDA PERSONAL REGULAR MD 10UN                             |356,00    |89000,00  |48184010|              |14/04/2016 13:58:33
475  |FRALDA PERSONAL JUMBO PQ 36UN                               |1088,00   |217500,00 |01011090|              |14/04/2016 13:51:50
476  |DESOD REXONA MASC.ACTIVE 150ML                              |238,00    |119000,00 |33072010|              |14/04/2016 13:50:00
477  |MUCILON ARROZ SACHET 230G                                   |106,00    |53000,00  |190110  |              |14/04/2016 13:28:01
478  |CARNE BISTECA SUI.C/OSSO OLHOS DÁGUA                        |260,00    |130000,00 |01011090|              |12/04/2016 17:30:17
479  |AMAC TUFF PLUS AZUL 3LT                                     |0,00      |98500,00  |380991  |              |12/04/2016 17:22:37
480  |SAPONACEO CREM.AZULIM 500ML                                 |0,00      |51000,00  |01011090|              |12/04/2016 17:20:54
481  |FOGOGEL GEL P/QUEIMA NAT.500ML                              |107,00    |53500,00  |28112210|              |12/04/2016 17:18:07
482  |BISC ROSC.MICOS COCO 800G                                   |236,00    |59000,00  |28363000|              |12/04/2016 16:37:19
483  |MARCADOR PERM. BIC RE.PTO                                   |76,00     |19000,00  |01011090|              |08/04/2016 13:34:33
484  |BORRACHA ESC.MERCUR N40                                     |20,00     |5000,00   |01011090|              |08/04/2016 13:30:56
485  |LAPIS GRAF.F.C.                                             |15,00     |5000,00   |200290  |              |08/04/2016 13:29:00
486  |MINGAU NUTRIBO AVEIA 350G                                   |188,00    |47000,00  |190110  |              |08/04/2016 08:36:07
487  |LIMP CIF 250ML CREM.LIMP.PROF.LIMAO                         |250,00    |62500,00  |01011090|              |08/04/2016 08:34:28
488  |MINI BOMBOM SKIMO 105G                                      |263,00    |52500,00  |210500  |              |06/04/2016 13:48:42
489  |MARGARINA PRIMOR 250G                                       |90,00     |18000,00  |01011090|              |02/04/2016 15:41:23
490  |BISC LIANE ROSQ.COCO 800G                                   |73,00     |72500,00  |01011090|              |02/04/2016 15:35:28
491  |SACO LIXO LIX 5 SACOS 75X1,05                               |68,00     |17000,00  |39232   |              |02/04/2016 09:15:05
492  |CARNE PERNIL CONG.SUI. S/O PERNIL                           |360,00    |120000,00 |02032900|              |01/04/2016 17:48:23
493  |H2OH LIMONETO PET SHRINK 500ML                              |60,00     |30000,00  |01011090|              |01/04/2016 10:51:32
494  |SABONETE LA FLORE LAVANDA 180G                              |0,00      |36000,00  |34011190|              |01/04/2016 09:21:51
495  |KIT PARA PIA PLASTICO DECORADO                              |538,00    |107500,00 |01011090|              |15/03/2016 10:16:57
496  |DESOD. AXE URBAN ADREN. ANTI.48H 152ML                      |294,00    |98000,00  |330720  |              |28/05/2016 13:38:55
497  |SHAMPOO TRESEMME RECO.FORCA 200ML                           |0,00      |67500,00  |01011090|              |28/05/2016 13:46:50
498  |SALAMINHO PQ REZENDE                                        |315,00    |105000,00 |16010000|              |04/08/2016 12:38:20
499  |SABAO PO OMO PURO CUIDADO 1KG                               |485,00    |97000,00  |34022000|              |29/07/2016 17:26:04
500  |LAMPADA FLC LED A60 BIVOLT 6W                               |386,00    |96500,00  |854370  |              |29/07/2016 17:20:03
501  |BALA BOAVI.MOLE SOR.FR. 600G                                |48,00     |47500,00  |170490  |              |29/07/2016 17:01:25
502  |AGUARDENTE YPIOCA S/PALHA OURO 965ML                        |795,00    |159000,00 |01011090|              |29/07/2016 16:58:36
503  |GARRAFA TEMOLAR 3L AZ                                       |0,00      |273000,00 |29233000|              |29/07/2016 16:51:31
504  |SHAMPOO SUAVE MEL E AMENDOA 325ML                           |120,00    |40000,00  |01011090|              |21/07/2016 13:51:15
505  |SHAMPOO SUAVE JASMIM E OLE ESSE. 325ML                      |120,00    |40000,00  |01011090|              |21/07/2016 13:48:03
506  |COND SUAVE MEL E AMENDOA 325ML                              |192,00    |48000,00  |01011090|              |21/07/2016 13:37:52
507  |ESMALTE COLORAMA CR PAIXAO 8ML                              |61,00     |30500,00  |01011090|              |04/08/2016 13:52:11
508  |COND JASMIM E OLEO ESSENC.325ML                             |95,00     |47500,00  |01011090|              |21/07/2016 13:36:48
509  |CERVEJA SKOL BEATS SENSES LT 269ML                          |80,00     |40000,00  |22030000|              |18/07/2016 16:04:38
510  |PIRULUITO MAST GOTA COLA  DISPLAY                           |3,00      |2500,00   |170490  |              |18/07/2016 13:58:49
511  |MTS TRIPLKA 3+ TUTTI FRESH 15UN                             |63,00     |12500,00  |210690  |              |18/07/2016 13:50:51
512  |MTS TRIPLA 3+ MELANCIA 15UN                                 |25,00     |12500,00  |210690  |              |18/07/2016 13:50:03
513  |BALA STICK FRTA VERM.14UN                                   |75,00     |15000,00  |170490  |              |18/07/2016 13:45:41
514  |BEATS SORT SACHE 20G                                        |20,00     |10000,00  |170490  |              |18/07/2016 13:37:08
515  |DISQUETI DP 18G                                             |23,00     |7500,00   |01011090|              |18/07/2016 13:35:07
516  |SUCO REFRESKANT SALADA FRUTAS 140G                          |0,00      |17500,00  |210690  |              |15/07/2016 17:13:01
517  |ARROZ TIO DITO LONGO T1                                     |552,00    |138000,00 |10063021|              |15/07/2016 17:05:47
518  |ABS INTIMUS SUA. C/ABAS L9P8                                |33,00     |33000,00  |48184010|              |21/07/2016 13:24:13
519  |ESMALTE COLORAMA CR GAROTA VERAO                            |122,00    |30500,00  |01011090|              |04/08/2016 13:54:36
520  |ESMALTE COLORAMA CR BONECA                                  |0,00      |30500,00  |01011090|              |04/08/2016 13:55:13
521  |ABS INTIMUS SECA C/ABAS L8P9                                |66,00     |33000,00  |96190000|              |04/08/2016 13:59:31
522  |COND TRA LA LA KIDS RED. VOLUME 480ML                       |209,00    |104500,00 |01011090|              |18/08/2016 13:10:34
523  |COND TRA LA LA KIDS NUTIKIDS 480ML                          |583,00    |116500,00 |33059000|              |18/08/2016 13:09:33
524  |CODN TRA LA LA KIDS HIDRAKIDS 480ML                         |523,00    |104500,00 |01011090|              |18/08/2016 13:08:28
525  |COND TRA LA LA KIDS 480ML                                   |105,00    |104500,00 |01011090|              |18/08/2016 13:07:30
526  |ABS PROTETOR DE SEIOS JOHNSONS 24UN                         |188,00    |188000,00 |481840  |              |18/08/2016 13:00:34
527  |ODORIZADOR INDY TUTTI FRUITTI 80ML                          |186,00    |62000,00  |01011090|              |18/08/2016 10:36:32
528  |ODORIZADOR INDY TALCO 80ML                                  |0,00      |62000,00  |01011090|              |18/08/2016 10:35:04
529  |ODORIZADOR INDY LAVANDA 80ML                                |0,00      |69000,00  |01011090|              |18/08/2016 10:33:58
530  |ODORIZADOR INDY CARRO NOVO 80ML                             |186,00    |62000,00  |01011090|              |18/08/2016 10:33:04
531  |ODORIZADOR INDY BABY 80ML                                   |0,00      |69000,00  |01011090|              |18/08/2016 10:31:30
532  |CERVEJA ANTARCTICA LT 269ML                                 |0,00      |30000,00  |22030000|              |18/08/2016 10:27:30
533  |AMAC TUFF PLUS AZUL CELESTE 2LT                             |212,00    |53000,00  |38099190|              |18/08/2016 10:21:26
534  |CERA INDY AUTOMOTIVA 200G                                   |228,00    |76000,00  |01011090|              |18/08/2016 10:19:48
535  |AMAC STILL ACONCHEGO 5LT                                    |448,00    |112000,00 |38099190|              |16/08/2016 10:01:14
536  |BATATA PALITO CONG. LUTOSA 400G                             |0,00      |40000,00  |01011090|              |13/08/2016 10:08:21
537  |EMPANADO STEAK  DE FRANGO PERDIGAO                          |26,00     |13000,00  |01029019|IMPANADO PERDIGÃO|09/08/2016 09:48:07
538  |SABONETE LUX SU BRISA FLORAL 85G                            |0,00      |16000,00  |34011190|              |06/08/2016 14:20:49
539  |SABONETE LA FRUTA MANDARINA 180G                            |0,00      |30000,00  |340111  |              |06/08/2016 14:19:07
540  |COLGATE LUMINOUS WHITE GEL 70G                              |72,00     |72000,00  |01011090|              |06/08/2016 14:07:17
541  |CATCHUP VAL TRAD BISN. 400G                                 |145,00    |29000,00  |210320  |              |06/08/2016 14:01:20
542  |BISC CLUB SOCIAL ORIGINAL 24G                               |110,00    |36500,00  |190590  |              |05/08/2016 16:35:22
543  |PIPOCA MICRO. QUEIJO PACHA NATURAL 100G                     |13,00     |12500,00  |01011090|              |15/07/2016 15:39:34
544  |SABAO PO OMO MULTI.1KG PG 800G                              |266,00    |88500,00  |01011090|              |15/07/2016 13:53:19
545  |CREME D SORRISO TRAD 180G BCO PG 150G                       |42,00     |42000,00  |33061000|              |15/07/2016 13:41:40
546  |BARBANTE ALG.JK CRU FIO 6 700G                              |546,00    |136500,00 |01011090|              |15/07/2016 13:37:14
547  |FIATLUX 2LAM AMARELO                                        |36,00     |12000,00  |821210  |              |24/06/2016 16:35:11
548  |SHAMPOO SEDA BRILHO E MOVIM 325ML                           |203,00    |67500,00  |33051000|              |23/06/2016 13:44:51
549  |REPELENTE OFF KIDS PROM LV200MLP117ML                       |828,00    |165500,00 |380891  |              |23/06/2016 13:42:49
550  |HIDRATANTE DOVE COCO E PETALA DE JASMIM 200ML               |392,00    |98000,00  |33072010|              |23/06/2016 13:35:51
551  |DESOD REXONAMASC INVISIBLE 150ML                            |264,00    |132000,00 |330720  |              |23/06/2016 13:31:35
552  |ABS ALWAYS PROT. TOTAL NOT SECA C/ABAS L8PG7                |0,00      |72000,00  |56011000|              |23/06/2016 13:24:54
553  |CHOCOLATE GALAK 150G                                        |154,00    |77000,00  |170490  |              |16/06/2016 17:48:00
554  |REFRIG COCA COLA STEVIA 50ME 1,5LT                          |224,00    |56000,00  |01011090|              |16/06/2016 13:18:40
555  |BATATA PALITO 1,1KG LAR IMP                                 |372,00    |124000,00 |01011090|              |15/06/2016 14:19:26
556  |EMPANADO PRESUNTO E QUEIJO SEARA 120G                       |31,00     |31000,00  |02042   |              |15/06/2016 14:11:50
557  |BUCHA VEG. BASICA C/VIES+FAMILIA                            |23,00     |22500,00  |4602    |              |13/06/2016 13:22:14
558  |REFRGI PEPSIS TWIST 2LT                                     |220,00    |55000,00  |01011090|              |13/06/2016 13:18:19
559  |AP FIATLUX 2LAM P SENSIVEL                                  |0,00      |16000,00  |821210  |              |10/06/2016 17:02:02
560  |ACTIVIA CAFE DA MANHA MOR/BAN/MAC 170G                      |0,00      |60000,00  |01011090|              |10/06/2016 14:26:41
561  |DHO PROMO DINO ARENA 200G                                   |338,00    |67500,00  |040610  |              |10/06/2016 14:24:23
562  |VITAMINA FIOTRAT JABORANFI DISPLAY 10ML                     |17,00     |17000,00  |01011090|              |09/06/2016 15:00:38
563  |QUERATINA LIQUIDA NIELY&GOLD 120ML                          |470,00    |94000,00  |01011090|              |09/06/2016 14:50:15
564  |EXTRATO TOAMTE PRIMOR LT 340G                               |44,00     |22000,00  |200290  |              |03/06/2016 10:45:03
565  |CATCHUP ETTI TRAD. SQUEEZE 380G                             |85,00     |42500,00  |21032010|              |03/06/2016 10:42:11
566  |CIGARRO MINISTER UNIQ RE KS SC 20UN                         |158,00    |52500,00  |01011090|              |03/06/2016 09:47:38
567  |SANDALIA HAV  AZUL TURQUESA 37/38                           |260,00    |130000,00 |01011090|              |30/05/2016 13:02:16
568  |BISC AMANDA CHOCOLATE 115G                                  |40,00     |10000,00  |01011090|              |24/06/2016 16:43:21
569  |DESOD. SUAVE LAVANDA E ERVA DOCE 160ML                      |120,00    |60000,00  |330720  |              |28/05/2016 13:41:06
570  |DETERGENTE MINUANO LIMAO 500ML                              |17,00     |17000,00  |01011090|              |24/06/2016 17:06:39
571  |GRAMPO GALVENIZADO CIS 26/6                                 |0,00      |47000,00  |01011090|              |01/07/2016 13:12:50
572  |ARROZ PAINHO TIPO  1                                        |449,00    |149500,00 |100630  |              |14/07/2016 14:38:58
573  |SABONETE PALMOLIVE NUTR.SUAVIDADE 150G                      |78,00     |26000,00  |34011190|              |09/07/2016 14:01:56
574  |PAPEL HIG COTTON FD NEU.4X 30MT                             |200,00    |50000,00  |48181000|              |09/07/2016 13:50:54
575  |INS LIQ KELLDRIN 30ML                                       |272,00    |68000,00  |38089192|              |09/07/2016 09:17:04
576  |GARRAFA TERM 250ML GARBO B.FLOR TERMOLAR                    |1035,00   |207000,00 |961700  |              |09/07/2016 09:06:31
577  |BALA BOAVISTENSE MOLE SOR. BANZE 600G                       |0,00      |47500,00  |170490  |              |08/07/2016 10:12:47
578  |KIT LILLO MA PRIM PASSOS 50ML+120ML+260ML AZ                |693,00    |346500,00 |01011090|              |07/07/2016 18:07:54
579  |SABONETE GRANADO GLICERINA BEBE 90G                         |78,00     |39000,00  |34011190|              |07/07/2016 08:58:20
580  |SOLAR NEUTROGENA SUN FRESH FPS50                            |2076,00   |519000,00 |330499  |              |07/07/2016 08:56:29
581  |SHAMPOO SEDA HIDRATAÇAO E LEVE 325ML                        |0,00      |67500,00  |33051000|              |07/07/2016 08:44:32
582  |ESMALTE RISQUE DESEJO 8ML                                   |0,00      |36000,00  |01011090|              |07/07/2016 08:42:25
583  |CREME HID KANECHOMN MIX FRUIT 1KG                           |110,00    |55000,00  |33059000|              |07/07/2016 08:38:26
584  |CREME HID. GEZIL ROSA 80G                                   |224,00    |56000,00  |33059000|              |07/07/2016 08:36:36
585  |COND. SEDA HIDRATAÇAO E LEVEZA 325ML                        |0,00      |86000,00  |33059000|              |07/07/2016 08:34:16
586  |SOL PREM LONG NECK 330ML                                    |0,00      |47500,00  |01011090|              |06/07/2016 15:50:32
587  |LINGUICA TIPO CALABRESA OLHOS DÁGUA                         |110,00    |55000,00  |16010000|              |05/07/2016 16:41:23
588  |CREME NUTELLA AVELA COM CACAU140G                           |266,00    |88500,00  |01011090|              |01/07/2016 13:35:07
589  |PASTA POLIBRAS SANFONADA A-4 C/12 DIVISORIAS                |340,00    |170000,00 |420212  |              |01/07/2016 13:32:26
590  |CURATIVO ISABABY TRADICIONAL 10UN                           |18,00     |18000,00  |300510  |              |01/07/2016 13:28:14
591  |LILLO CHUPETA FUNNY SILIC. ORTOD. REF600230 T1 ROSA         |326,00    |81500,00  |392690  |              |01/07/2016 13:19:54
592  |LILLO CHUPETA FUNNY SILIC. ORTOD.REF 611320 T2 AZ           |82,00     |81500,00  |392690  |              |01/07/2016 13:18:22
593  |FRALDA HUGGIES MONICA VESTE FACIL JUMBO XG 16UN             |669,00    |223000,00 |01011090|              |01/07/2016 13:06:41
594  |BACIA CANELADA 5L GRANDE                                    |36,00     |36000,00  |39241000|              |15/03/2016 10:12:23
595  |BACIA CANELADA 3L MEDIA                                     |90,00     |22500,00  |39241000|              |15/03/2016 10:10:38
596  |BACIA CANELADA 1,3L PEQ.                                    |88,00     |17500,00  |39241000|              |15/03/2016 10:07:48
597  |H2OH LIMAO C/GAS PET 500ML                                  |175,00    |35000,00  |01011090|              |11/12/2015 08:57:56
598  |CARNE CUPIM S/O TEMPERADA                                   |0,00      |207500,00 |01011090|              |08/12/2015 18:23:17
599  |LIMPADOR STILL CAMPESTRE 1LT                                |45,00     |45000,00  |01011090|              |08/12/2015 13:47:38
600  |LAMPADA OSRAM ELE.220V 23W                                  |564,00    |141000,00 |85393100|              |05/12/2015 18:17:50
601  |SHAMPOO TRESEMME PROTEÇAO TERMICA 400ML                     |299,00    |99500,00  |01011090|              |05/12/2015 14:35:13
602  |SHAMPOO TRESEMME KERATIN SMOOTH 400ML                       |199,00    |99500,00  |01011090|              |05/12/2015 14:34:30
603  |COND.TRESEMME PROTEÇAO TERMICA 400ML                        |444,00    |111000,00 |01011090|              |05/12/2015 14:26:09
604  |COND.TRESEMME KERAYIN SMOOTH 400ML                          |444,00    |111000,00 |01011090|              |05/12/2015 14:25:23
605  |CONDICIONADOR SEDA LISO PER.325ML                           |0,00      |94000,00  |33059000|              |05/12/2015 14:14:19
606  |CHIUCLE BUZZY CICAT.TUT.FRU.                                |238,00    |59500,00  |01011090|              |11/12/2015 11:16:48
607  |FARINHA DE MANDIOCA RIO CLARO 500G                          |105,00    |21000,00  |01011090|              |04/12/2015 09:46:12
608  |EMPANADO CARNE FGO CONG.SADIA                               |0,00      |10000,00  |01011090|              |02/12/2015 15:51:52
609  |TEMPERO SAB.COMP.S/PIM.270G                                 |132,00    |33000,00  |01019090|              |30/11/2015 15:24:28
610  |VULCANO ENERGY DRINK LATA 250ML                             |82,00     |41000,00  |01011090|              |27/11/2015 15:13:28
611  |LEITE L. VIDA COMIGO DESNATADO 1LT                          |31,00     |30500,00  |040110  |              |26/11/2015 16:15:13
612  |CIGARRO MINISTER SPECIAL KS NR HW                           |53,00     |52500,00  |24022000|              |24/11/2015 15:12:45
613  |COCO RALADO DEL COCO 100G                                   |0,00      |29000,00  |08011100|              |21/11/2015 10:00:44
614  |LINGUICA CALABRESA SEARA                                    |502,00    |167300,00 |01011090|              |17/11/2015 17:58:38
615  |ISQUEIRO BIC MINI                                           |158,00    |31500,00  |01011090|              |13/11/2015 15:50:31
616  |APARELHO GILLETTE TRESTO. 3LAMINAS                          |0,00      |66000,00  |82121020|              |13/11/2015 15:19:12
617  |REFRIG GUARANA ANTAR.DIET LATA 350ML                        |50,00     |25000,00  |01011090|              |03/12/2015 15:29:37
618  |BALA FLORES.MINT HORTELA 600G                               |85,00     |85000,00  |17049020|              |11/12/2015 11:20:25
619  |BOMBOM ARCOR BONOBOM MIX 195G                               |118,00    |59000,00  |01011090|              |11/12/2015 11:27:37
620  |SABONETE PROTEX ANT.L PROF.90G                              |40,00     |20000,00  |340111  |              |11/12/2015 16:16:25
621  |MEIA TRIFIL BEBE MENINO SORTIDA(5015)                       |202,00    |50500,00  |01011090|              |08/01/2016 14:18:40
622  |CREME TRATA.NOVEX BIOREG.PTRO.NANO C.1KG                    |0,00      |140500,00 |01011090|              |08/01/2016 14:12:31
623  |CREME TRATA.NOVEX B.B.CREAM 1KG                             |422,00    |140500,00 |01011090|              |08/01/2016 14:11:32
624  |CREME TRATA.NOVEX 1KG 12EM1 BE.PU.                          |141,00    |140500,00 |01011090|              |08/01/2016 14:10:08
625  |PILHA EVEREADY GRANDE-D                                     |90,00     |18000,00  |850610  |              |08/01/2016 14:01:33
