id   |nome                                                        |precoCusto|precoVenda|ncm     |referencia    |dataCriacao        
20237|SABAO PO URCA MAXX SACHE 1KG                                |94,00     |47100,00  |01011090|              |12/10/2015 10:19:37
20238|BISC CORY PAO DIMEL BRIG.90G                                |80,00     |16000,00  |180631  |              |12/10/2015 10:19:37
20239|ABS INTIMUS GEL SEM ABAS8X1                                 |0,00      |32000,00  |01011090|              |12/10/2015 10:19:37
20240|COSTELA SUI.CON.MARINADOS BO.                               |335,00    |167300,00 |01011090|              |12/10/2015 10:19:37
20241|HIDRAT PAIXAO ENVOLVENTE200ML                               |258,00    |51500,00  |33072090|              |12/10/2015 10:19:37
20242|DESOD REXONA MASC.V8 90GR                                   |238,00    |119000,00 |33072010|              |12/10/2015 10:19:37
20243|BATATA PALITO IMPORTADA 400GR                               |135,00    |45000,00  |01011090|              |12/10/2015 10:19:37
20244|SALAME MILLANO PQ FRACAO                                    |0,00      |106000,00 |01011090|              |12/10/2015 10:19:37
20245|PRATO DESC.TERMOPOT 21CM                                    |0,00      |12500,00  |01011090|              |12/10/2015 10:19:37
20246|BANDEJA LAMINADA B7 42X50                                   |69,00     |34500,00  |842191  |              |12/10/2015 10:19:37
20247|CARNE FGO EMP/PRE-FRI/CO.PER.                               |25,00     |12500,00  |010110  |              |12/10/2015 10:19:37
20248|CARNE STEAK CON.INS.SUP.FRA.                                |10,00     |10000,00  |01011090|              |12/10/2015 10:19:37
20249|PIRULITO FLORES.BRIGADE.600G                                |0,00      |110000,00 |17049020|              |12/10/2015 10:19:37
20250|PIRULITO FLORES.BEIJINHO600G                                |300,00    |100000,00 |170490  |              |12/10/2015 10:19:37
20251|PIRULITO BOAVIS.PE.BANZE200G                                |98,00     |32500,00  |170490  |              |12/10/2015 10:19:37
20252|CREME D.BAMBINOS GEL WHEE.50G                               |81,00     |27000,00  |01011090|              |12/10/2015 10:19:37
20253|BOMBOM ARCOR BONOBOM BRI.750G                               |0,00      |206000,00 |01011090|              |12/10/2015 10:19:37
20254|LEITE L.VIDA INTEG.COMIGO 1LT                               |214,00    |53500,00  |040221  |              |12/10/2015 10:19:37
20255|TINTURA NUT.KIT 10PTO CON.FRU                               |250,00    |125000,00 |01011090|              |12/10/2015 10:19:37
20256|SHAMPOO SEDA KERAFORCE O.350M                               |220,00    |55000,00  |01011090|              |12/10/2015 10:19:37
20257|PURIF BOM AR AE.GTS25%T.360ML                               |146,00    |73000,00  |01011090|              |12/10/2015 10:19:37
20258|PIRULITO FLOR.PATATI PAT.500G                               |0,00      |62500,00  |01011090|              |12/10/2015 10:19:37
20259|AZEITONA VERDE VDO DIZA 200G                                |136,00    |34000,00  |01011090|              |12/10/2015 10:19:37
20260|BISC NESTLE PRES.MI.TOR.140G                                |0,00      |22500,00  |01011090|              |12/10/2015 10:19:37
20261|SUCO ADORALLE NECTAR UVA 1LT                                |0,00      |33500,00  |01011090|              |12/10/2015 10:19:37
20262|SUCO ADORALLE NEC.PESSEGO 1LT                               |34,00     |33500,00  |01011090|              |12/10/2015 10:19:37
20263|SUCO ADORALLE NEC.MARACUJA1LT                               |140,00    |35000,00  |01011090|              |12/10/2015 10:19:37
20264|SUCO ADORALLE NECTAR MANGA 1L                               |134,00    |33500,00  |01011090|              |12/10/2015 10:19:37
20265|SUCO ADORALLE NECTAR LARAN.1L                               |140,00    |35000,00  |01011090|              |12/10/2015 10:19:37
20266|SUCO ADORALLE NECTAR GOIABA1L                               |101,00    |33500,00  |01011090|              |12/10/2015 10:19:37
20267|SUCO ADORALLE NECTAR CAJU 1LT                               |70,00     |35000,00  |01011090|              |12/10/2015 10:19:37
20268|VASSOURA ESCOBA PELO SINTE.                                 |432,00    |108000,00 |01011090|              |12/10/2015 10:19:37
20269|NESCAFE MATINAL SACHET 50G                                  |90,00     |30000,00  |210111  |              |12/10/2015 10:19:37
20270|PIRULITO POP MAINA TU.FR.600G                               |216,00    |54000,00  |01011090|              |12/10/2015 10:19:37
20271|SABONETE LUX SU.BRISA FLO.90G                               |70,00     |14000,00  |34011190|              |12/10/2015 10:19:37
20272|SABAO PO ACE ACAO INST.C.1KG                                |0,00      |73500,00  |340290  |              |12/10/2015 10:19:37
20273|ESMALTE IM.PERO.BRILHANTE                                   |30,00     |30000,00  |33043000|              |12/10/2015 10:19:37
20274|ESMALTE COLO.NAT.VIA LACTEA                                 |138,00    |27500,00  |01011090|              |12/10/2015 10:19:37
20275|COND SEDA HIDR.ANTI-NOS 350ML                               |78,00     |78000,00  |01011090|              |12/10/2015 10:19:37
20276|COND SEDA FORCA ANTIQEBRA350M                               |78,00     |78000,00  |01011090|              |12/10/2015 10:19:37
20277|BATATA PALHA SLIGHT 140G                                    |225,00    |75000,00  |01011090|              |12/10/2015 10:19:37
20278|SUCO SABORELLE GROSELHA 240G                                |0,00      |27000,00  |21069010|              |12/10/2015 10:19:37
20279|SACO LIXO LIXOLIX AZ.15L25X20                               |13,00     |13000,00  |01011090|              |12/10/2015 10:19:37
20280|LEITE PO ITALAC INTEGRAL 400G                               |140,00    |140000,00 |04022110|              |12/10/2015 10:19:37
20281|BOMBOM ARCOR BONOBOM BEI.750G                               |618,00    |206000,00 |01011090|              |12/10/2015 10:19:37
20282|BISC CLUB SOCIAL 6X26GI.T/A/C                               |35,00     |34500,00  |01011090|              |12/10/2015 10:19:37
20283|ADES 1LT ORIGINAL C/CALCIO                                  |98,00     |98000,00  |22029900|              |12/10/2015 10:19:37
20284|LEITE NAN 2 CONFORT 400G                                    |708,00    |236000,00 |040221  |              |12/10/2015 10:19:37
20285|LEITE NAN 1 CONFORT 400G                                    |255,00    |255000,00 |190110  |              |12/10/2015 10:19:37
20286|LEITE SOJA CEMIL ORIG.TP 1LT                                |30,00     |29500,00  |01011090|              |12/10/2015 10:19:37
20287|AZEITE EXT.VI.OL.COCIN.250ML                                |195,00    |65000,00  |150990  |              |12/10/2015 10:19:37
20288|AZEITE EXT.VIR.LA VI.VDO500ML                               |138,00    |138000,00 |150990  |              |12/10/2015 10:19:37
20289|CERVEJA CRYSTAL LN 355ML                                    |22,00     |22000,00  |22030000|              |12/10/2015 10:19:37
20290|SUCO NECTAR GOIABA ADOR.200ML                               |53,00     |10500,00  |01011090|              |12/10/2015 10:19:37
20291|SUCO NECTAR CAJU ADORA.200ML                                |23,00     |11500,00  |01011090|              |12/10/2015 10:19:37
20292|SUCO NECTAR PESSEGO ADO.200ML                               |13,00     |13000,00  |01011090|              |12/10/2015 10:19:37
20293|SUCO NECTAR UVA ADORALLE200ML                               |50,00     |12500,00  |01011090|              |12/10/2015 10:19:37
20294|VASSOURA ESCOBA NOVICA                                      |336,00    |112000,00 |01011090|              |12/10/2015 10:19:37
20295|VASSOURA ESCOBA CASA&RUA                                    |88,00     |87500,00  |01011090|              |12/10/2015 10:19:37
20296|MACARRAO INST.CARNE C/TOMA85G                               |20,00     |10000,00  |01011090|              |12/10/2015 10:19:37
20297|MACARRAO INST.GALINHA/LEGU85G                               |40,00     |10000,00  |01011090|              |12/10/2015 10:19:37
20298|SOPAO VELLY GAL.CAI.C/LEG180G                               |0,00      |35000,00  |210410  |              |12/10/2015 10:19:37
20299|SUCO REF. VELLY UVA 25G                                     |43,00     |8500,00   |210690  |              |12/10/2015 10:19:37
20300|SUCO REF.VELLY MORANGO 25G                                  |17,00     |8500,00   |210690  |              |12/10/2015 10:19:37
20301|PAINCO PACHA 500G                                           |65,00     |32500,00  |10082990|              |12/10/2015 10:19:37
20302|SANDALIA HAV COL.TURQUEZA35/6                               |130,00    |130000,00 |01019090|              |12/10/2015 10:19:37
20303|BISC NESTLE PASSA TEM.LE.140G                               |0,00      |20000,00  |01011090|              |12/10/2015 10:19:37
20304|LIMA MOTO SERRA KF 8X3/16 3X1                               |390,00    |130000,00 |82031010|              |12/10/2015 10:19:37
20305|MARCADOR PERM.F.C.AZUL                                      |100,00    |20000,00  |01011090|              |12/10/2015 10:19:37
20306|LIMPA ALUM.INOX MAG.B.C.500ML                               |120,00    |24000,00  |01011090|              |12/10/2015 10:19:37
20307|CANETA COMPACTOR 0.7 VERMELHA                               |0,00      |8500,00   |01011090|              |12/10/2015 10:19:37
20308|CANETA COMPACTOR 0.7 AZUL                                   |0,00      |8500,00   |01011090|              |12/10/2015 10:19:37
20309|SUCO FRTS.CITRICAAS NAT.450ML                               |15,00     |15000,00  |01011090|              |12/10/2015 10:19:37
20310|MACARRAO ADORALLE GAL.CAI.80G                               |46,00     |11500,00  |01011090|              |12/10/2015 10:19:37
20311|MORTADELA MISTA PERDIGAO 1KG                                |0,00      |130000,00 |16010000|              |12/10/2015 10:19:37
20312|REFRIG COCA-COLA PET 2LT                                    |0,00      |58000,00  |01011090|              |12/10/2015 10:19:37
20313|SABONETE LUX BRISA FLORAL125G                               |60,00     |20000,00  |34011190|              |12/10/2015 10:19:37
20314|BALA ERLAN RECH.MOR.CEST.700G                               |168,00    |42000,00  |170490  |              |12/10/2015 10:19:37
20315|LANTERNA 5 LED 3368                                         |155,00    |155000,00 |01011090|              |12/10/2015 10:19:37
20316|LANTERNA 1 LED 7288                                         |0,00      |216000,00 |01011090|              |12/10/2015 10:19:37
20317|FACA DE COZINHA 8CB MAD CARB.                               |120,00    |60000,00  |01011090|              |12/10/2015 10:19:37
20318|FACA COZINHA CABO AZUL 8                                    |98,00     |98000,00  |01011090|              |12/10/2015 10:19:37
20319|PICOLE VILELA MAIS CREME LEITE CONDENSADO 70G               |0,00      |20000,00  |21050010|              |12/10/2015 10:19:37
20320|REPELENTE OFF REFR.SPRAY100ML                               |221,00    |110500,00 |380891  |              |12/10/2015 10:19:37
20321|SABAO PO BLENDOL 5KG                                        |816,00    |272000,00 |340290  |              |12/10/2015 10:19:37
20322|PIPOCA MIC.BACON SABOR.100G                                 |70,00     |14000,00  |01011090|              |12/10/2015 10:19:37
20323|SUCO DEL VALLE + LARANJA 1LT                                |0,00      |69000,00  |01011090|              |12/10/2015 10:19:37
20324|SUCO DEL VALLE PESSEGO 200ML                                |90,00     |22500,00  |22021000|              |12/10/2015 10:19:37
20325|PICOLE VILELA MAIS CREME LEITE CONDENSADO 70G               |40,00     |20000,00  |21050010|              |12/10/2015 10:19:37
20326|LINGUICA PE.SU.PCT BONASA 1KG                               |573,00    |114500,00 |01011090|              |12/10/2015 10:19:37
20327|DESOD REXONA MASC.FANATIC50ML                               |201,00    |67000,00  |330720  |              |12/10/2015 10:19:37
20328|TENYS PE BARUEL SELECAO 100G                                |290,00    |58000,00  |01011090|              |12/10/2015 10:19:37
20329|TENYS PE BARUEL RADICAL 100G                                |0,00      |58000,00  |01011090|              |12/10/2015 10:19:37
20330|DESOD REXONA MASC.SENSI.150ML                               |494,00    |123500,00 |330720  |              |12/10/2015 10:19:37
20331|BISC SCALA ROSQUINHA COCO800G                               |143,00    |47500,00  |01011090|              |12/10/2015 10:19:37
20332|LIMPADOR STILL PER.LAVA.500ML                               |60,00     |20000,00  |340290  |              |12/10/2015 10:19:37
20333|LIMPA INOX ZUPP 500ML                                       |100,00    |20000,00  |01011090|              |12/10/2015 10:19:37
20334|LIMPA LIM.PE.ZUPP ER.CI.500ML                               |42,00     |41500,00  |34022000|              |12/10/2015 10:19:37
20335|LIMPA VIDROS ZUPP 500ML                                     |105,00    |21000,00  |340290  |              |12/10/2015 10:19:37
20336|DETERG ZUPP MACA 500ML                                      |20,00     |10000,00  |340290  |              |12/10/2015 10:19:37
20337|DESINF ZUPP FLORES TROPI.2LT                                |72,00     |36000,00  |380991  |              |12/10/2015 10:19:37
20338|DESINF ZUPP ERVA DOCE 2LT                                   |0,00      |42000,00  |38089419|              |12/10/2015 10:19:37
20339|CERA LIQ.VERMELHA ZUPP 750ML                                |75,00     |25000,00  |01011090|              |12/10/2015 10:19:37
20340|CERA LIQ.VERDE ZUPP 750ML                                   |104,00    |26000,00  |01011090|              |12/10/2015 10:19:37
20341|AGUA SANITARIA ZUPP BB 2LT                                  |0,00      |40000,00  |28289020|              |12/10/2015 10:19:37
20342|AGUA SANITARIA ZUPP 1LT                                     |18,00     |17500,00  |282890  |              |12/10/2015 10:19:37
20343|PIPOCA MIC.NAT/SAL SABO.100G                                |70,00     |14000,00  |01011090|              |12/10/2015 10:19:37
20344|SABAO PO SURF HORT.F.BCA S1KG                               |240,00    |48000,00  |01011090|              |12/10/2015 10:19:37
20345|FACA COZINHA 7 BLISTER BS0091                               |372,00    |93000,00  |01011090|              |12/10/2015 10:19:37
20346|SHAMPOO SEDA HID.ANTI-NOS350M                               |55,00     |55000,00  |01011090|              |12/10/2015 10:19:37
20347|BALA DROPS ICEKISS CEREJA33G                                |0,00      |5000,00   |01011090|              |12/10/2015 10:19:37
20348|SABONETE LUX MAGICAL SPELL90G                               |31,00     |15500,00  |34011190|              |12/10/2015 10:19:37
20349|SABONETE PALM.TURMALINA 150G                                |52,00     |26000,00  |34011190|              |12/10/2015 10:19:37
20350|FITA ISOLANTE 3M 18MMX5MTS                                  |54,00     |18000,00  |39191020|              |12/10/2015 10:19:37
20351|FEIJOADA BORDON 430G                                        |0,00      |56000,00  |01011090|              |12/10/2015 10:19:37
20352|AMAC ZUPP TOQUE ROMANTICO 2LT                               |40,00     |40000,00  |380991  |              |12/10/2015 10:19:37
20353|PAPEL HIG.PALOMA NE.30MT 4X1                                |82,00     |20500,00  |01011090|              |12/10/2015 10:19:37
20354|CALDO MAGGI GAL.LV12PG10 126G                               |19,00     |18500,00  |01011090|              |12/10/2015 10:19:37
20355|SUCO REF.VELLY SAL.FRUTAS 25G                               |0,00      |8500,00   |210690  |              |12/10/2015 10:19:37
20356|SUCO REF.VELLY ABACAXI 25G                                  |0,00      |7000,00   |210690  |              |12/10/2015 10:19:37
20357|AGUA DE COCO MAGUARY 200ML                                  |38,00     |19000,00  |01011090|              |12/10/2015 10:19:37
20358|FARINHA VELLY FLOCOVITA 500G                                |80,00     |26500,00  |01011090|              |12/10/2015 10:19:37
20359|BALA FREEGELLS MIX SAB.584G                                 |0,00      |60000,00  |17049020|              |12/10/2015 10:19:37
20360|CREME HID.VASENOL T.N.CA.200M                               |88,00     |88000,00  |01011090|              |12/10/2015 10:19:37
20361|ABS INTIMUS GEL NOT.C/AB.36UN                               |338,00    |169000,00 |56011000|              |12/10/2015 10:19:37
20362|ENERGETICO BURN 260ML                                       |180,00    |60000,00  |01011090|              |12/10/2015 10:19:37
20363|GUARDANAPO PAPEL SANTEPEL 50F                               |80,00     |16000,00  |48183000|              |12/10/2015 10:19:37
20364|EXTRATO TOMATE ELEFANTE 850G                                |85,00     |85000,00  |20029090|              |12/10/2015 10:19:37
20365|CALDO DE GALI.CAI.ARISCO 19G                                |15,00     |5000,00   |22090000|              |12/10/2015 10:19:37
20366|FEIJAO CRISTAL JALO 1KG                                     |298,00    |59600,00  |071333  |              |12/10/2015 10:19:37
20367|MORTADELA SATIARE 500G                                      |105,00    |35000,00  |01011090|              |12/10/2015 10:19:37
20368|REFRIG GUARANA ANT.DIET 2LT                                 |55,00     |55000,00  |01011090|              |12/10/2015 10:19:37
20369|AGUA MINERAL PURA 1,50LT                                    |0,00      |20000,00  |01011090|              |12/10/2015 10:19:37
20370|SALGADINHO GOLACO CALABR.50G                                |27,00     |9000,00   |01011090|              |12/10/2015 10:19:37
20371|SALGADINHO GOLACO CHURRA.50G                                |27,00     |9000,00   |01011090|              |12/10/2015 10:19:37
20372|BANDEJA LAMINADA B5 33X41                                   |88,00     |22000,00  |842191  |              |12/10/2015 10:19:37
20373|BALA PALLOS COCO 700G                                       |68,00     |68000,00  |01011090|              |12/10/2015 10:19:37
20374|BALA PALLOS LEITE COND.700G                                 |340,00    |68000,00  |01011090|              |12/10/2015 10:19:37
20375|BALA PALLOS COLORIDA 700G                                   |136,00    |68000,00  |01011090|              |12/10/2015 10:19:37
20376|BISC NESTLE CLASSIC MI.T.140G                               |68,00     |22500,00  |01011090|              |12/10/2015 10:19:37
20377|SUCO NECTAR PESSEGO LA FRUIT 1LT                            |50,00     |50000,00  |22029900|              |12/10/2015 10:19:37
20378|ESMALTE RIS.FLORES IEMANJA                                  |26,00     |26000,00  |01011090|              |12/10/2015 10:19:37
20379|ESMALTE RIS.CREM.ESCARLATE                                  |130,00    |26000,00  |01011090|              |12/10/2015 10:19:37
20380|ESMALTE IMP. CAL.DEST.SONHOS                                |26,00     |26000,00  |01011090|              |12/10/2015 10:19:37
20381|REGISTRO GAS S/MANGUEIRA IMAR                               |222,00    |111000,00 |01011090|              |12/10/2015 10:19:37
20382|PASTA ABA ELAST.OFICIO ACP AZ                               |0,00      |16500,00  |420212  |              |12/10/2015 10:19:37
20383|CHICLETE PURE SACHE GREEN 6UN                               |6,00      |6000,00   |01011090|              |12/10/2015 10:19:37
20384|SANDALIA HAV BRASIL AZ.N.37/8                               |364,00    |182000,00 |01011090|              |12/10/2015 10:19:37
20385|MASSA BOLO SOL AIPIM 450G                                   |36,00     |36000,00  |190190  |              |12/10/2015 10:19:37
20386|GRAMPO ACC 26/6 ACO AC.5000UN                               |198,00    |49500,00  |01011090|              |12/10/2015 10:19:37
20387|FILTRO 3M P/EXAUSTOR UN.80X60                               |117,00    |39000,00  |853669  |              |12/10/2015 10:19:37
20388|DESOD BOM AR LAV.360ML LV450                                |164,00    |82000,00  |01011090|              |12/10/2015 10:19:37
20389|SALGADINHO CROKITOS PRESU.50G                               |21,00     |7000,00   |01011090|              |12/10/2015 10:19:37
20390|SALGADINHO CROKITOS GALIN.50G                               |28,00     |7000,00   |01011090|              |12/10/2015 10:19:37
20391|SALGADINHO CROKITOS CHURR.50G                               |21,00     |7000,00   |01011090|              |12/10/2015 10:19:37
20392|SALGADINHO GOLACO PIMENTA 50G                               |36,00     |9000,00   |01011090|              |12/10/2015 10:19:37
20393|VINHO PERGOLA TINTO SUA.750ML                               |608,00    |121500,00 |01011090|              |12/10/2015 10:19:37
20394|ENERGETICO TITANIUM LT 269ML                                |200,00    |40000,00  |21069010|              |12/10/2015 10:19:37
20395|RACAO CHAMP ADULTO CAR.CER.1K                               |475,00    |95000,00  |01011090|              |12/10/2015 10:19:37
20396|RACAO CHAMP FILHOTES 1KG                                    |130,00    |65000,00  |01011090|              |12/10/2015 10:19:37
20397|SUCO VELLY MARACUJA 160G                                    |12,00     |12000,00  |01011090|              |12/10/2015 10:19:37
20398|SUCO VELLY TANGERINA 160G                                   |30,00     |10000,00  |01011090|              |12/10/2015 10:19:37
20399|SUCO VELLY SAL.FRUTAS 160G                                  |40,00     |10000,00  |01011090|              |12/10/2015 10:19:37
20400|SUCO VELLY MORANGO 160G                                     |60,00     |12000,00  |01011090|              |12/10/2015 10:19:37
20401|FARINHA DE TRIGO PREMIUM 1KG                                |69,00     |34500,00  |110100  |              |12/10/2015 10:19:37
20402|SUCO VELLY LARANJA 160G                                     |24,00     |12000,00  |01011090|              |12/10/2015 10:19:37
20403|FARINHA DE ROSCA 500G                                       |86,00     |28500,00  |01011090|              |12/10/2015 10:19:37
20404|PRATO VDO CRISTAL LUVA WH0278                               |905,00    |181000,00 |01011090|              |12/10/2015 10:19:37
20405|PRATO VDO FDO CRIST.CIV30080                                |34,00     |34000,00  |01011090|              |12/10/2015 10:19:37
20406|ERVILHA LTA PREDILECTA 200G                                 |32,00     |16000,00  |20054000|              |12/10/2015 10:19:37
20407|CORDA PARA VARAL N03 10MT                                   |48,00     |12000,00  |391690  |              |12/10/2015 10:19:37
20408|CALDO KNNOR GALINHA 1.3KG                                   |0,00      |186500,00 |210410  |              |12/10/2015 10:19:37
20409|SANDALIA HAV ICE VIOLETA 27/8                               |550,00    |110000,00 |01011090|              |12/10/2015 10:19:37
20410|SANDALIA HAV AZUL NAVAL 35/36                               |0,00      |130000,00 |64022000|              |12/10/2015 10:19:37
20411|BALA ERLAN MOLE SORTIDA 600G                                |275,00    |55000,00  |17049020|              |12/10/2015 10:19:37
20412|DOCE PE DE MOCA AMEND.RIO 1KG                               |174,00    |173500,00 |01011090|              |12/10/2015 10:19:37
20413|BALA CAR FRUIT 22G                                          |75,00     |15000,00  |01011090|              |12/10/2015 10:19:37
20414|CHICLETE BUBBALOO HORTELA60UN                               |434,00    |108500,00 |01011090|              |12/10/2015 10:19:37
20415|CHICLETE BUBBALLO UVA 60UN                                  |543,00    |108500,00 |01011090|              |12/10/2015 10:19:37
20416|TRIDENT HORTELA 8G 5UN                                      |60,00     |12000,00  |210690  |              |12/10/2015 10:19:37
20417|BALA DROPS ICEKISS MELAO R.RE                               |5,00      |5000,00   |01011090|              |12/10/2015 10:19:37
20418|SUCO VELLY MARACUJA 25G                                     |17,00     |8500,00   |210690  |              |12/10/2015 10:19:37
20419|SHAMPOO SEDA FORCA AN.QUE350M                               |220,00    |55000,00  |01011090|              |12/10/2015 10:19:37
20420|TEMPERO EM PO VELLY CARNES50G                               |22,00     |22000,00  |01011090|              |12/10/2015 10:19:37
20421|SABAO PO BLENDOL PERFUME 5KG                                |0,00      |278500,00 |01011090|              |12/10/2015 10:19:37
20422|PEDIGREE LATA AD.PED.CAR.280G                               |102,00    |51000,00  |01011090|              |12/10/2015 10:19:37
20423|PEDIGREE LATA JUNIOR 280G                                   |102,00    |51000,00  |01011090|              |12/10/2015 10:19:37
20424|PEDIGREE SACHE AD.FRANGO 100G                               |120,00    |24000,00  |01011090|              |12/10/2015 10:19:37
20425|PEDIGREE SACHE AD.CORDEI.100G                               |24,00     |24000,00  |01011090|              |12/10/2015 10:19:37
20426|RACAO PEDIFREE CARNE&FRA.1KG                                |0,00      |157000,00 |01011090|              |12/10/2015 10:19:37
20427|FORMICIDA ISCA 50G                                          |0,00      |10000,00  |01011090|              |12/10/2015 10:19:37
20428|LAVA LOUCAS EM PASTA ZUPP500G                               |138,00    |34500,00  |340120  |              |12/10/2015 10:19:37
20429|DESINF ZUPP FRESCOR MARINE 2L                               |42,00     |42000,00  |38089419|              |12/10/2015 10:19:37
20430|CERA LIQ.ZUPP INCOLOR 750ML                                 |52,00     |26000,00  |01011090|              |12/10/2015 10:19:37
20431|SABONETE FRANCIS TRA.BCO90G                                 |11,00     |11000,00  |340111  |              |12/10/2015 10:19:37
20432|AZEITONA AGROVILA V.S/CRC160G                               |49,00     |48500,00  |01011090|              |12/10/2015 10:19:37
20433|ALVEJANTE VANISH S/CLORO500ML                               |91,00     |91000,00  |01011090|              |12/10/2015 10:19:37
20434|CERVEJA LOKAL PINSEL LT 350ML                               |40,00     |20000,00  |22030000|              |12/10/2015 10:19:37
20435|PICOLE VILELA MAIS CREME SENSACAO 70G                       |100,00    |20000,00  |21050010|              |12/10/2015 10:19:37
20436|BISC NES.MOCA MINI TORTA140G                                |0,00      |22500,00  |01011090|              |12/10/2015 10:19:37
20437|ACHOC NESQUIK MORANGO 380G                                  |190,00    |95000,00  |01011090|              |12/10/2015 10:19:37
20438|COND SEDA KERAFORCE ORI.350ML                               |276,00    |69000,00  |01011090|              |12/10/2015 10:19:37
20439|OLEO P/BANHO PAIXAO INS.200ML                               |703,00    |140500,00 |330720  |              |12/10/2015 10:19:37
20440|DESOD RE.FEM PWODER +25ML118G                               |0,00      |126500,00 |330720  |              |12/10/2015 10:19:37
20441|CREME P/PENTEAR S.ANT.Q.300ML                               |123,00    |61500,00  |01011090|              |12/10/2015 10:19:37
20442|CURATIVO SALVELOX C.PELE 10X1                               |22,00     |22000,00  |30051020|              |12/10/2015 10:19:37
20443|PRATO DESC.BELLA BCO 21CM 10U                               |75,00     |15000,00  |01011090|              |12/10/2015 10:19:37
20444|FACA COZINHA CABO AZUL 5                                    |150,00    |50000,00  |01011090|              |12/10/2015 10:19:37
20445|FACA COZINHA 10 CABO BCO 194                                |563,00    |112500,00 |01011090|              |12/10/2015 10:19:37
20446|FACA DE CARNE INOX 10 REF2210                               |564,00    |188000,00 |01011090|              |12/10/2015 10:19:37
20447|OLEO ESSE.ZUPP LAVANDA 120ML                                |233,00    |46500,00  |34029039|              |12/10/2015 10:19:37
20448|OLEO ESSE.ZUPP EUCALIPTO120ML                               |0,00      |48000,00  |34029039|              |12/10/2015 10:19:37
20449|LIMPADOR CLOR.GEL T.L.Z.500ML                               |0,00      |37000,00  |34029090|              |12/10/2015 10:19:37
20450|LIMPA AZUL.ZUPP ZUPPLIN 1LT                                 |0,00      |39500,00  |34022000|              |12/10/2015 10:19:37
20451|AMAC ZUUP TOQ.CONFORTO 2LT                                  |104,00    |52000,00  |380991  |              |12/10/2015 10:19:37
20452|VITAMINA FIOTRAT CHO.BRI.10ML                               |68,00     |17000,00  |01011090|              |12/10/2015 10:19:37
20453|TINTURA FLUIDGEL LIQ.5.0CA.CL                               |150,00    |50000,00  |01011090|              |12/10/2015 10:19:37
20454|SABONETE LIFEBUOY TOTAL 90G                                 |15,00     |15000,00  |340111  |              |12/10/2015 10:19:37
20455|ESMALTE RIS.CRE.VERDE ESMERA.                               |26,00     |26000,00  |01011090|              |12/10/2015 10:19:37
20456|SABAO BARRA ZUPP GLIC.5X200G                                |106,00    |53000,00  |01011090|              |12/10/2015 10:19:37
20457|ESMALTE RIS.CRE.AMARELO REAL                                |108,00    |27000,00  |01011090|              |12/10/2015 10:19:37
20458|SUCO REF.VELLY LARANJA 25G                                  |26,00     |8500,00   |210690  |              |12/10/2015 10:19:37
20459|MORTADELA REZENDELLA                                        |215,00    |71800,00  |01011090|              |12/10/2015 10:19:37
20460|TRIGO P/QUIBE PAULISTA 500G                                 |130,00    |32500,00  |01011090|              |12/10/2015 10:19:37
20461|AMENDOIM VERMELHO PAULI.500G                                |151,00    |75500,00  |01011090|              |12/10/2015 10:19:37
20462|MASSA P/BOLO VELLY FESTA 450G                               |98,00     |24500,00  |01011090|              |12/10/2015 10:19:37
20463|SACO LIXO 50L PTO EC.ROLO EMB                               |66,00     |16500,00  |01011090|              |12/10/2015 10:19:37
20464|INSETICIDA A.SBP M.B.B.P300ML                               |0,00      |90500,00  |380891  |              |12/10/2015 10:19:37
20465|INSETICIDA A.BAYGONA.T.E300ML                               |234,00    |78000,00  |380891  |              |12/10/2015 10:19:37
20466|CALDO ARISCO GAL.CAI.10X114G                                |95,00     |19000,00  |210410  |              |12/10/2015 10:19:37
20467|COND NEUTROX 500ML                                          |255,00    |85000,00  |01011090|              |12/10/2015 10:19:37
20468|SACO AZUL P/LIXO ZUPP100L 5X1                               |80,00     |26500,00  |01011090|              |12/10/2015 10:19:37
20469|BOMBOM ARCOR BONOBOM OR.750G                                |824,00    |206000,00 |180631  |              |12/10/2015 10:19:37
20470|BOMBOM GAROTO CX AMARELA355G                                |183,00    |91500,00  |180631  |              |12/10/2015 10:19:37
20471|SORVETE VILELA NAPOLITANO 1KG                               |540,00    |179900,00 |21050010|              |12/10/2015 10:19:37
20472|SORVETE VILELA BOMBOM 1KG                                   |540,00    |179900,00 |21050010|              |12/10/2015 10:19:37
20473|SORVETE VILELA  SUNDAE NAPOLITANO 90G                       |0,00      |35000,00  |21050010|              |12/10/2015 10:19:37
20474|SORVETE VILELA COPAO NAPOL.S.I.185G                         |200,00    |50000,00  |84186910|              |12/10/2015 10:19:37
20475|PICOLE VILELA SUPREMO VILELITO 81G                          |0,00      |35000,00  |21050010|              |12/10/2015 10:19:37
20476|PICOLE VILELA MAIS CREME MORANGO MORENO 70G                 |0,00      |20000,00  |21050010|              |12/10/2015 10:19:37
20477|SORVETE VILELA LIGHT NAPOLITANO 1LT                         |520,00    |130000,00 |21050010|              |12/10/2015 10:19:37
20478|PICOLE VILELA MAIS CREME LIMAO SUIÇO 70G                    |0,00      |20000,00  |21050010|              |12/10/2015 10:19:37
20479|ACUCAR CRISTAL PURACUCAR 2KG                                |60,00     |30000,00  |01011090|              |12/10/2015 10:19:37
20480|CIGARRO FREE RED ITASTE 20UN                                |338,00    |67500,00  |01011090|              |12/10/2015 10:19:37
