id   |nome                                                        |precoCusto|precoVenda|ncm     |referencia    |dataCriacao        
25995|LINGUICA TIPO CALABRESA OLHOS DÁGUA                         |110,00    |55000,00  |16010000|              |05/07/2016 16:41:23
25996|CREME NUTELLA AVELA COM CACAU140G                           |266,00    |88500,00  |01011090|              |01/07/2016 13:35:07
25997|PASTA POLIBRAS SANFONADA A-4 C/12 DIVISORIAS                |340,00    |170000,00 |420212  |              |01/07/2016 13:32:26
25998|CURATIVO ISABABY TRADICIONAL 10UN                           |18,00     |18000,00  |300510  |              |01/07/2016 13:28:14
25999|LILLO CHUPETA FUNNY SILIC. ORTOD. REF600230 T1 ROSA         |326,00    |81500,00  |392690  |              |01/07/2016 13:19:54
26000|LILLO CHUPETA FUNNY SILIC. ORTOD.REF 611320 T2 AZ           |82,00     |81500,00  |392690  |              |01/07/2016 13:18:22
26001|FRALDA HUGGIES MONICA VESTE FACIL JUMBO XG 16UN             |669,00    |223000,00 |01011090|              |01/07/2016 13:06:41
26002|BACIA CANELADA 5L GRANDE                                    |36,00     |36000,00  |39241000|              |15/03/2016 10:12:23
26003|BACIA CANELADA 3L MEDIA                                     |90,00     |22500,00  |39241000|              |15/03/2016 10:10:38
26004|BACIA CANELADA 1,3L PEQ.                                    |88,00     |17500,00  |39241000|              |15/03/2016 10:07:48
26005|H2OH LIMAO C/GAS PET 500ML                                  |175,00    |35000,00  |01011090|              |11/12/2015 08:57:56
26006|CARNE CUPIM S/O TEMPERADA                                   |0,00      |207500,00 |01011090|              |08/12/2015 18:23:17
26007|LIMPADOR STILL CAMPESTRE 1LT                                |45,00     |45000,00  |01011090|              |08/12/2015 13:47:38
26008|LAMPADA OSRAM ELE.220V 23W                                  |564,00    |141000,00 |85393100|              |05/12/2015 18:17:50
26009|SHAMPOO TRESEMME PROTEÇAO TERMICA 400ML                     |299,00    |99500,00  |01011090|              |05/12/2015 14:35:13
26010|SHAMPOO TRESEMME KERATIN SMOOTH 400ML                       |199,00    |99500,00  |01011090|              |05/12/2015 14:34:30
26011|COND.TRESEMME PROTEÇAO TERMICA 400ML                        |444,00    |111000,00 |01011090|              |05/12/2015 14:26:09
26012|COND.TRESEMME KERAYIN SMOOTH 400ML                          |444,00    |111000,00 |01011090|              |05/12/2015 14:25:23
26013|CONDICIONADOR SEDA LISO PER.325ML                           |0,00      |94000,00  |33059000|              |05/12/2015 14:14:19
26014|CHIUCLE BUZZY CICAT.TUT.FRU.                                |238,00    |59500,00  |01011090|              |11/12/2015 11:16:48
26015|FARINHA DE MANDIOCA RIO CLARO 500G                          |105,00    |21000,00  |01011090|              |04/12/2015 09:46:12
26016|EMPANADO CARNE FGO CONG.SADIA                               |0,00      |10000,00  |01011090|              |02/12/2015 15:51:52
26017|TEMPERO SAB.COMP.S/PIM.270G                                 |132,00    |33000,00  |01019090|              |30/11/2015 15:24:28
26018|VULCANO ENERGY DRINK LATA 250ML                             |82,00     |41000,00  |01011090|              |27/11/2015 15:13:28
26019|LEITE L. VIDA COMIGO DESNATADO 1LT                          |31,00     |30500,00  |040110  |              |26/11/2015 16:15:13
26020|CIGARRO MINISTER SPECIAL KS NR HW                           |53,00     |52500,00  |24022000|              |24/11/2015 15:12:45
26021|COCO RALADO DEL COCO 100G                                   |0,00      |29000,00  |08011100|              |21/11/2015 10:00:44
26022|LINGUICA CALABRESA SEARA                                    |502,00    |167300,00 |01011090|              |17/11/2015 17:58:38
26023|ISQUEIRO BIC MINI                                           |158,00    |31500,00  |01011090|              |13/11/2015 15:50:31
26024|APARELHO GILLETTE TRESTO. 3LAMINAS                          |0,00      |66000,00  |82121020|              |13/11/2015 15:19:12
26025|REFRIG GUARANA ANTAR.DIET LATA 350ML                        |50,00     |25000,00  |01011090|              |03/12/2015 15:29:37
26026|BALA FLORES.MINT HORTELA 600G                               |85,00     |85000,00  |17049020|              |11/12/2015 11:20:25
26027|BOMBOM ARCOR BONOBOM MIX 195G                               |118,00    |59000,00  |01011090|              |11/12/2015 11:27:37
26028|SABONETE PROTEX ANT.L PROF.90G                              |40,00     |20000,00  |340111  |              |11/12/2015 16:16:25
26029|MEIA TRIFIL BEBE MENINO SORTIDA(5015)                       |202,00    |50500,00  |01011090|              |08/01/2016 14:18:40
26030|CREME TRATA.NOVEX BIOREG.PTRO.NANO C.1KG                    |0,00      |140500,00 |01011090|              |08/01/2016 14:12:31
26031|CREME TRATA.NOVEX B.B.CREAM 1KG                             |422,00    |140500,00 |01011090|              |08/01/2016 14:11:32
26032|CREME TRATA.NOVEX 1KG 12EM1 BE.PU.                          |141,00    |140500,00 |01011090|              |08/01/2016 14:10:08
26033|PILHA EVEREADY GRANDE-D                                     |90,00     |18000,00  |850610  |              |08/01/2016 14:01:33
26034|SORVETE VILELA SEM IGUAL COPAO  ROMEU E JULIETA             |250,00    |50000,00  |21050010|              |06/01/2016 18:56:44
26035|FREE RED ITASTE B KS NR  HLR HW                             |388,00    |77500,00  |01011090|              |05/01/2016 17:43:43
26036|REPELENTE REPELEX LIQ.100ML                                 |115,00    |115000,00 |380891  |              |04/01/2016 17:45:04
26037|COND. SEDA LISO EXTREMO 325ML                               |188,00    |94000,00  |33059000|              |04/01/2016 16:59:36
26038|CONDIC.SESA HIDRAT.ANTI NOS 325ML                           |0,00      |79000,00  |01011090|              |04/01/2016 16:58:29
26039|ABS INTIMUS GEL NOTURNO C/ABAS S.L9PG8                      |0,00      |53000,00  |56011000|              |04/01/2016 16:51:54
26040|LENCO UMED.HUGGIES TURMA MONICA 96F                         |0,00      |192000,00 |34011900|              |31/12/2015 14:48:32
26041|GUARDANAPO MESA 20CM FLORAX 50F                             |10,00     |10000,00  |48183000|              |31/12/2015 14:40:07
26042|ESPANADOR AVESTRUZ MD45 R169                                |195,00    |194500,00 |01011090|              |31/12/2015 14:34:25
26043|LINGUICA MISTA COZ.DEF.PD 240G                              |200,00    |50000,00  |01011090|              |30/12/2015 10:35:27
26044|CERVEJA BRHAMA ZERO ALCOOL 350ML                            |28,00     |28000,00  |22030000|              |24/12/2015 18:58:08
26045|MORTADELA OLHO D´AGUA 400G                                  |126,00    |31500,00  |16010000|              |22/12/2015 17:51:35
26046|CHOCOLATE EM PO SOLUVEL NESLTE 200G                         |311,00    |103600,00 |01011090|              |18/12/2015 13:41:24
26047|GICARO DALLAS CLASSIC (BLUE) KS BOX 20UN                    |100,00    |50000,00  |01011090|              |16/12/2015 13:35:58
26048|CIGARRO MALBORO FILTER PLUS KS SRP                          |285,00    |95000,00  |01011090|              |16/12/2015 13:34:48
26049|NISSIN LAM.SUAVE TOMATE TM 85G                              |48,00     |12000,00  |01011090|              |15/12/2015 14:03:40
26050|SABAO PO TUFF MULTICORES 5KG                                |1315,00   |263000,00 |34012090|              |12/11/2015 19:02:49
26051|RELAX AMBIENTES NEUTRALIZ ODORES 500ML                      |610,00    |152500,00 |38089419|              |12/11/2015 19:01:32
26052|PASTA ALUMIL DE COCO 500G                                   |35,00     |35000,00  |01011090|              |12/11/2015 18:59:24
26053|REMOVEDOR CERAS MAGICO 2L                                   |0,00      |155500,00 |340290  |              |12/11/2015 18:57:55
26054|GARRAFAO INVICTA VERMELHO 5LT                               |584,00    |292000,00 |01011090|              |05/11/2015 17:33:07
26055|DESODORANTE CREMOSO HERBISSIMO TRAD.55G                     |0,00      |26500,00  |330720  |              |05/11/2015 17:30:27
26056|CIGARRO LUXOR PALACE POWEDER BY HARMONY XSL                 |210,00    |70000,00  |01011090|              |04/11/2015 16:39:47
26057|CIGARRO MARLBORO BLUE ICE MENTHOL                           |278,00    |92500,00  |01011090|              |04/11/2015 16:38:00
26058|CIGARRO MARLBORO GOLD                                       |285,00    |95000,00  |01011090|              |04/11/2015 16:37:01
26059|CIGARRO MARLBORO (RED FWD) KS BOX                           |195,00    |97500,00  |01011090|              |04/11/2015 16:36:03
26060|SHAMPOO SEDA RESTAURACAO 325ML                              |304,00    |76000,00  |33051000|              |31/10/2015 16:30:40
26061|SHAMPOO SEDA CERAMIDAS 325ML                                |304,00    |76000,00  |33051000|              |31/10/2015 16:29:43
26062|SHAMPOO SEDA FORCA ANTIQUEBRA 325ML                         |0,00      |76000,00  |01011090|              |31/10/2015 16:26:25
26063|SHAMPOO SEDA LISO PERFEITO 325ML                            |76,00     |76000,00  |33051000|              |31/10/2015 16:25:30
26064|ABSORVENTE ALWAYS SUAVE C/ABAS                              |164,00    |41000,00  |481840  |              |31/10/2015 16:16:08
26065|PIRULITO BOAVIST.PELOTAO ACIDO 24UN S.                      |224,00    |56000,00  |170490  |              |31/10/2015 13:45:38
26066|AQUARIUS LIMAO 1,5L                                         |204,00    |51000,00  |01011090|              |31/10/2015 10:32:54
26067|SUCO ADORALLE JABUTICABA 30G                                |30,00     |7500,00   |210690  |              |28/10/2015 13:49:59
26068|SUCO ADORALLE LARANJA 30G                                   |30,00     |7500,00   |210690  |              |28/10/2015 13:49:18
26069|MASSA PASTEL DISCAO SOL 500G                                |265,00    |53000,00  |01011090|              |28/10/2015 09:02:10
26070|CARNE MOIDA CONG.BOVINO                                     |540,00    |135000,00 |01011090|              |27/10/2015 16:55:47
26071|CARNE BOV.CUBOS TEMP.CONG.CUPIM FACIL                       |0,00      |190000,00 |01011090|              |27/10/2015 16:54:31
26072|MORTADELA BOLONHA VERONEZA                                  |340,00    |169900,00 |01011090|              |27/10/2015 13:50:59
26073|LINGUICA FRANGO P B 1KG                                     |223,00    |111600,00 |01011090|              |27/10/2015 13:46:47
26074|AGUA DE COCO LA FRUIT 200ML                                 |60,00     |12000,00  |01011090|              |22/10/2015 09:52:12
26075|CONDICIONADOR COLORAMA CAMOMILA 400ML                       |204,00    |51000,00  |01011090|              |05/11/2015 17:37:18
26076|PILHA EVERADAY PEQUENA                                      |30,00     |7500,00   |01029019|              |08/01/2016 14:22:23
26077|SHAMPOO COLORAMA CAMOMILA 400ML                             |0,00      |47000,00  |01011090|              |05/11/2015 17:38:26
26078|SANDALIA IPANEMA FIT SUMMER ROSA/ROXO 35                    |144,00    |144000,00 |01011090|              |05/11/2015 17:43:26
26079|LIMPA ALUMINIO LUMIL VERDELIMAO 500ML                       |110,00    |22000,00  |340290  |              |12/11/2015 18:54:32
26080|DESINFETANTE AZULIM ERVA DOCE 2LT                           |200,00    |66500,00  |380894  |              |12/11/2015 18:51:56
26081|LANTERNA REC.8LED +IW 1LED REF 8691                         |252,00    |252000,00 |851310  |              |12/11/2015 18:31:56
26082|LANTERNA REC.1 LED MEDIA REF 8872                           |414,00    |207000,00 |851310  |              |12/11/2015 18:29:44
26083|LANTERNA REC.1 LED/1W REF 8604                              |714,00    |238000,00 |851310  |              |12/11/2015 18:28:38
26084|AP GILLETTE FUSION PROGLIDE FLEXBALL                        |1008,00   |336000,00 |821210  |              |12/11/2015 18:17:16
26085|CARGA FUSION PROGLIDE REGULAR C/2                           |1070,00   |356500,00 |821210  |              |12/11/2015 18:16:03
26086|CONDI. SEDA PUREZA REFRESCANTE 325ML                        |328,00    |82000,00  |33059000|              |12/11/2015 18:13:48
26087|AMENDOIM SINHA 500G                                         |208,00    |52000,00  |440799  |              |12/11/2015 16:47:39
26088|CARNE COXAO DURO DE BOVINO S/O                              |0,00      |207500,00 |020220  |              |10/11/2015 18:40:04
26089|CARNE COSTELA DO TRASEIRO CONG.BOV.C/O                      |502,00    |167300,00 |01011090|              |10/11/2015 18:37:37
26090|BACON OLHOS D´AGUA                                          |717,00    |239000,00 |01011090|              |10/11/2015 18:36:13
26091|PELE DE PORCO PURURUCA OLHOS D´AGUA                         |20,00     |20000,00  |01011090|              |10/11/2015 18:35:15
26092|BISC LIANE WAFFER LIMAO 115G                                |38,00     |12500,00  |01011090|              |07/11/2015 13:52:15
26093|BISC LIANE WAFFER CHOCOLATE 115G                            |0,00      |14000,00  |19053200|              |07/11/2015 13:51:20
26094|BICARBONATO SODIO PACHA 80G                                 |28,00     |14000,00  |01011090|              |07/11/2015 13:48:52
26095|BALA FRE.LOV.CATS MIX SABORES 584G                          |240,00    |60000,00  |17049010|              |07/11/2015 13:47:22
26096|PILHA EVEREADY ALC.GOLD PALITO AAA2                         |109,00    |54500,00  |850610  |              |05/11/2015 17:56:35
26097|DESODORANTE GIOVANNA BABY A.VERDE (CANDY) 150ML             |196,00    |98000,00  |330720  |              |05/11/2015 17:51:49
26098|SABONETE DAVENE LA FRUTA MORANGO 180G                       |150,00    |30000,00  |340111  |              |05/11/2015 17:48:17
26099|SABONETE DAVENE LA FLORE ERVA DOCE 180G                     |180,00    |36000,00  |34011190|              |05/11/2015 17:47:18
26100|SANDALIA IPANEMA MARI ROSA/ROSA 35                          |240,00    |239500,00 |01011090|              |05/11/2015 17:41:46
26101|ESMALTE IMPA.ENCONTRO MARCADO                               |25,00     |25000,00  |01011090|              |08/01/2016 14:41:46
26102|ESMALTE IMPA.SU.COB.CIGANA                                  |75,00     |25000,00  |01011090|              |08/01/2016 14:43:50
26103|ESMALTE IMP.ISIS VALVERDE VER.FOS.CAMILA                    |83,00     |41500,00  |01011090|              |08/01/2016 14:47:01
26104|SHAMPOO SEDA OLEO HIDRA.325ML                               |380,00    |76000,00  |33051000|              |19/02/2016 15:11:56
26105|REPELENTE OFF LOÇAO SENSITIVE 200ML                         |376,00    |188000,00 |380891  |              |19/02/2016 15:09:36
26106|ESCOVA J&J REACH ECO MEDIA                                  |41,00     |20500,00  |01011090|              |19/02/2016 15:06:02
26107|CREME PENTEAR TRESEMME DETOX CAPILAR 300ML                  |320,00    |106500,00 |01011090|              |19/02/2016 15:03:00
26108|COND.TRESEMME DETOX CAPILAR 400ML                           |116,00    |116000,00 |01011090|              |19/02/2016 15:01:43
26109|COND.SEDA OLEO HID.325ML                                    |188,00    |94000,00  |33059000|              |19/02/2016 14:59:41
26110|COND.SEDA CERAMIDAS 325ML                                   |188,00    |94000,00  |33059000|              |19/02/2016 14:58:58
26111|ABS S LIVRE TRI PRO.S/A                                     |0,00      |40000,00  |01011090|              |19/02/2016 14:57:35
26112|CREMINHO DE IORGUTE 60G                                     |0,00      |7500,00   |210500  |              |19/02/2016 14:27:14
26113|ACAI TRADICIONAL 220ML                                      |80,00     |80000,00  |21050010|              |19/02/2016 14:25:15
26114|SORVETE YOGURT 60G                                          |113,00    |37500,00  |21050010|              |19/02/2016 14:23:06
26115|DESINF.MICO CAMPESTRE 2LT                                   |116,00    |38500,00  |380894  |              |19/02/2016 08:18:05
26116|SALAME ITALIANO PEQ SEARA                                   |555,00    |185000,00 |01011090|              |16/02/2016 15:11:05
26117|ACHOCOLATADO ITALAC 200ML                                   |10,00     |10000,00  |01011090|              |16/02/2016 14:59:24
26118|BOMBOM SONHO VALSA 1,1KG                                    |763,00    |381500,00 |01011090|              |15/02/2016 15:30:19
26119|SABONETE LA FLORE VANILLA 180G                              |148,00    |37000,00  |34011190|              |15/02/2016 15:18:10
26120|SABONETE LA FLORE CEREJA 180G                               |144,00    |36000,00  |34011190|              |15/02/2016 15:14:42
26121|LIQUIDIFICADOR 3V MALLORY 220V TORNADO                      |976,00    |975500,00 |850940  |              |13/02/2016 10:25:50
26122|REGISTRO GAS C/MANG IMAR                                    |935,00    |187000,00 |01011090|              |13/02/2016 10:23:38
26123|PAPEL HIG.DU PERSONAL COMF.BCO 30MT                         |222,00    |55500,00  |01011090|              |13/02/2016 10:21:18
26124|LAMPADA ELET DULLUX STAR 220X20W  OSRAM                     |660,00    |132000,00 |85393100|              |13/02/2016 10:12:51
26125|SHAMPOO TRESEMME DETOX CAPILAR 400ML                        |300,00    |100000,00 |01011090|              |19/02/2016 15:13:10
26126|COPO VDO M.USO ITAPEMA LUVA WH0030                          |420,00    |84000,00  |01011090|              |13/02/2016 10:05:08
26127|BALA SABOR BRASIL CEREJA 600G                               |0,00      |50000,00  |170490  |              |19/02/2016 16:17:38
26128|BISC FOFINHO FLOCOS 110G                                    |22,00     |11000,00  |19053100|              |19/02/2016 16:23:45
26129|MACARRAO NISSIM GALINHA 85G                                 |16,00     |16000,00  |01011090|              |14/03/2016 10:14:19
26130|SABONETE LA FLORE MARACUJA 180G                             |108,00    |36000,00  |34011190|              |12/03/2016 14:52:09
26131|BALA FREG.CERJA/CHOC. 584G                                  |104,00    |52000,00  |170490  |              |12/03/2016 14:31:12
26132|NESLTE FARLACT TRDL SACHET 210G                             |212,00    |53000,00  |19011020|              |12/03/2016 09:03:14
26133|MUCILON MILHO SACHET 230G                                   |159,00    |53000,00  |190110  |              |12/03/2016 09:00:47
26134|SABAO PO BLENDOL 5KG                                        |1385,00   |277000,00 |01011090|              |11/03/2016 16:29:40
26135|PRENDEDOR ROUPA PLAST. GABOARDI                             |80,00     |16000,00  |01011090|              |11/03/2016 16:27:31
26136|PAPEL HIG.PERSONAL DUP F VIP PER 30MT                       |290,00    |58000,00  |48181000|              |11/03/2016 16:24:08
26137|AZEITONA VDE RAIOLITA 100G                                  |0,00      |27000,00  |20057000|              |11/03/2016 16:06:27
26138|SUCO REFRESKANT GOIABA 140G                                 |88,00     |17500,00  |210690  |              |10/03/2016 10:14:53
26139|SUCO REFRESKANT LIMAO 140G                                  |18,00     |17500,00  |210690  |              |10/03/2016 10:13:35
26140|SUCO REFRESKANT MANGA 140G                                  |88,00     |17500,00  |210690  |              |10/03/2016 10:12:21
26141|SUCO REFRESKANT TANGERINA 140G                              |18,00     |17500,00  |210690  |              |10/03/2016 10:10:48
26142|SUCO REFRESKANT LAR/MAMAO 25G                               |36,00     |9000,00   |210690  |              |10/03/2016 10:09:24
26143|MORTADELA MISTA SADIA 400G                                  |117,00    |58500,00  |16010000|              |09/03/2016 17:07:50
26144|BISC CHOCOBEL ROSQ CHOC 800GR                               |290,00    |58000,00  |01011090|              |05/03/2016 08:45:05
26145|AGUARIUS UVA 510ML                                          |84,00     |28000,00  |01011090|              |27/02/2016 17:40:46
26146|MARTADELA FRANGO PERDIGAO 400GR                             |108,00    |27000,00  |01011090|              |26/02/2016 16:51:52
26147|MARG DORIANA COM SAL 500GR                                  |0,00      |79500,00  |01011090|              |24/02/2016 14:51:09
26148|MORTADELA CONF MINI 1KG                                     |448,00    |112000,00 |16010000|              |24/02/2016 14:39:35
26149|FRANGO TRILHA CONG                                          |168,00    |56100,00  |01011090|              |20/02/2016 10:12:25
26150|BISC FOFINHO CHOCKANTE 110G                                 |55,00     |11000,00  |19053100|              |19/02/2016 16:22:49
26151|MASSA TIO JORGE SEM.ESPAGUETE 500G                          |65,00     |21600,00  |01011090|              |21/10/2015 16:46:40
26152|COPO VDO M.USO BAHIA LUVA WH003                             |252,00    |84000,00  |01011090|              |13/02/2016 10:03:47
26153|VINAGRE NEVAL ALCOOL 750ML                                  |100,00    |19900,00  |01011090|              |06/02/2016 15:18:24
26154|OLEO ESSEN.ZUPP ERVA DOCE 120ML                             |164,00    |41000,00  |340290  |              |22/01/2016 16:21:28
26155|LIMPEZA PESADA ZUPP ERVAS CITRUS 500ML                      |119,00    |39500,00  |340290  |              |22/01/2016 16:04:38
26156|ESPONJA ANDIADERENTE ZUPP SPONGE                            |0,00      |23000,00  |68053090|              |22/01/2016 16:02:41
26157|PA LIXO 1506                                                |498,00    |166000,00 |01011090|              |21/01/2016 09:10:14
26158|AMENDOIM VELLY TORRADO SAL.60G                              |35,00     |11500,00  |01011090|              |21/01/2016 09:08:08
26159|MORTADELA PERDIGAO 400G                                     |56,00     |56000,00  |01011090|SALAME PERDIGÃO|20/01/2016 15:50:58
26160|SUCO DV FRUT CITRUS 450ML                                   |74,00     |24500,00  |01011090|              |16/01/2016 10:37:16
26161|BISC FOFI. CHOCOLATE 110G                                   |36,00     |12000,00  |19053100|              |15/01/2016 16:49:07
26162|BISC FOFI.CHOC+MORA.110G                                    |40,00     |10000,00  |01011090|              |15/01/2016 16:47:36
26163|BISC FOFI.MORANGO  110G                                     |0,00      |12000,00  |19053100|              |15/01/2016 16:45:38
26164|SANDALIA HAV C.GREEN NEON 35/6                              |0,00      |130000,00 |01011090|              |15/01/2016 14:18:09
26165|CREME LEITE ITALAC C/TAMPA 1KG                              |200,00    |100000,00 |04022130|              |15/01/2016 13:42:29
26166|CHICLE BUZZY TATUAGEM HORTELA 400G                          |65,00     |65000,00  |01011090|              |15/01/2016 13:39:13
26167|APRESUNTADO PERDIGAO                                        |0,00      |218500,00 |01011090|              |14/01/2016 09:01:20
26168|CARNE CAPA DE FILE RESF.BOI BRASIL                          |585,00    |195000,00 |01011090|              |13/01/2016 13:33:18
26169|TEMPERO P/CHURRASCO SABO.SACHET 500G                        |21,00     |21000,00  |210390  |              |11/01/2016 11:20:04
26170|APARELHO DE BARBA SU.BAR.METAL                              |0,00      |48000,00  |821210  |              |09/01/2016 11:21:53
26171|AGUARDENTE YPIOCA EMP.OURO EXP V/A 965ML                    |388,00    |194000,00 |01011090|              |09/01/2016 09:02:06
26172|LEITE DE COCO DUCOCO 200ML                                  |145,00    |29000,00  |0401    |              |08/01/2016 17:06:13
26173|VODKA NORDKA 1000ML                                         |230,00    |230000,00 |22086000|              |08/01/2016 14:51:35
26174|ESMALTE IMP.NOSTALGIA                                       |50,00     |25000,00  |01011090|              |08/01/2016 14:48:23
26175|OLEO ESSEN.ZUPP CITRONELA 120ML                             |126,00    |42000,00  |34029021|              |22/01/2016 16:22:47
26176|CATHUP GOIALLI PET 390G                                     |190,00    |38000,00  |210320  |              |13/02/2016 09:55:27
26177|SACO AZUL PARA LIXO ZUPP 15L                                |75,00     |25000,00  |392329  |              |22/01/2016 16:24:15
26178|FRALDA PERSONALREG.GD 9UN                                   |267,00    |89000,00  |48184010|              |23/01/2016 09:07:58
26179|SACO LIXO LEVFORT 10X50LT                                   |150,00    |50000,00  |39232910|              |06/02/2016 15:16:26
26180|LENÇO UMED.HUGGIES B.WIPES C/48F                            |158,00    |52500,00  |01011090|              |06/02/2016 15:13:04
26181|COALHO ESTRELLA 200ML                                       |111,00    |55500,00  |01011090|              |06/02/2016 15:04:48
26182|CON.SEDA PRETOS LUMINOSOS 325ML                             |282,00    |94000,00  |33059000|              |06/02/2016 09:17:45
26183|ABS ALWAYS BAS.SUAVE C/ABAS L8P7                            |150,00    |30000,00  |48184010|              |06/02/2016 09:14:51
26184|SUCO REFRESKANT CAJU 25G                                    |45,00     |9000,00   |210690  |              |01/02/2016 15:57:49
26185|SUCO REFRESKANT FRU.VER.140G                                |35,00     |17500,00  |210690  |              |01/02/2016 15:55:25
26186|SUCO REFRESKANT MORANGO 140G                                |0,00      |17500,00  |210690  |              |01/02/2016 15:54:09
26187|SUCO REFRESKANT CAJU 140G                                   |88,00     |17500,00  |210690  |              |01/02/2016 15:52:40
26188|H2OH LIMAO C/GAS PET 1,5LT                                  |100,00    |50000,00  |01011090|              |28/01/2016 19:43:29
26189|PALMITO ITIPU ACAI RODELA COPO 130G                         |88,00     |87500,00  |01011090|              |28/01/2016 10:39:30
26190|AMACIANTE TUFF PLUS PELUCIA 2LT                             |0,00      |59500,00  |38099190|              |25/01/2016 16:45:55
26191|LA DE ACO AZULIM 8UN                                        |23,00     |11500,00  |01011090|              |25/01/2016 16:38:40
26192|ESPONJA DUPLA FACE AZULIM                                   |20,00     |6500,00   |680530  |              |25/01/2016 16:35:59
26193|ESPONJA ALUMIL ACO INOX 10G                                 |57,00     |19000,00  |01011090|              |25/01/2016 16:31:46
26194|DESINF.AZULIM ABSOLUTE 2LT                                  |200,00    |66500,00  |380894  |              |25/01/2016 16:29:58
26195|DESINFETANTE +FAMILIA HERBAL 2L                             |0,00      |39500,00  |380991  |              |25/01/2016 09:00:11
26196|BOMBA TERERE REF 31 024                                     |255,00    |85000,00  |82159990|              |23/01/2016 16:41:17
26197|ERVA TER.TERRAMATE BOLDO MENTA 500G                         |476,00    |119000,00 |09030090|              |23/01/2016 16:39:38
26198|COND.SEDA REST.INST.325ML                                   |94,00     |94000,00  |33059000|              |23/01/2016 09:29:48
26199|COND.SEDA BRILHO GLOSS 325ML                                |83,00     |82500,00  |01011090|              |23/01/2016 09:28:49
26200|FRALDA PERSONAL REG.EXGD 8UN                                |0,00      |89000,00  |48184010|              |23/01/2016 09:05:08
26201|CREME HID KANECHOMN JABORANDI 1KG                           |53,00     |52500,00  |01011090|              |18/08/2016 13:13:50
26202|PRATO LAMINADO NR 05 28.0CM                                 |60,00     |12000,00  |842191  |              |12/10/2015 10:19:37
26203|BANDEJA LAMINADA B6 37X46                                   |31,00     |31000,00  |842191  |              |12/10/2015 10:19:37
26204|SUCO ADES MACA 200ML                                        |66,00     |16500,00  |01011090|              |12/10/2015 10:19:37
26205|SABONETE PROTEX AVEIA 90G                                   |0,00      |23500,00  |34011190|              |12/10/2015 10:19:37
26206|MARGARINA DELICIA 500G CREM.                                |94,00     |47000,00  |01011090|              |12/10/2015 10:19:37
26207|BISC LIANE DIVERSAO RECH.CHOC.115G                          |0,00      |12000,00  |01011090|              |12/10/2015 10:19:37
26208|DESINF LAVANDA STILL 500ML                                  |52,00     |13000,00  |380991  |              |12/10/2015 10:19:37
26209|SABONETE PAL.S.GELEIA REAL90G                               |56,00     |14000,00  |34011190|              |12/10/2015 10:19:37
26210|BALA ICEKISS SORTIDA ME.600G                                |100,00    |50000,00  |01011090|              |12/10/2015 10:19:37
26211|BOTA BOR 7 LEGUAS C/CU.BCA 40                               |337,00    |337000,00 |01011090|              |12/10/2015 10:19:37
26212|BOTA BOR 7 LEGUAS C/CU.BCA 39                               |674,00    |337000,00 |01011090|              |12/10/2015 10:19:37
26213|BISC NESTLE RECH.GALAK 140G                                 |45,00     |22500,00  |01011090|              |12/10/2015 10:19:37
26214|BOTA BOR 7 LEGUAS C/CU.BCA 38                               |1685,00   |337000,00 |01011090|              |12/10/2015 10:19:37
26215|REFRIG SPRITE 2LT                                           |110,00    |55000,00  |01011090|              |12/10/2015 10:19:37
26216|CERVEJA KAISER LATA 350ML                                   |18,00     |18000,00  |22030000|              |12/10/2015 10:19:37
26217|OLEO SOJA COMIGO PET 900ML                                  |138,00    |69000,00  |15079090|              |12/10/2015 10:19:37
26218|TOALHA DE PAPEL SNOB BCO2X60                                |195,00    |39000,00  |01011090|              |12/10/2015 10:19:37
26219|EXTRATO TOM.LTA D`AJUDA 340G                                |23,00     |22500,00  |200290  |              |12/10/2015 10:19:37
26220|OLEO SOJA GRANOL LATA 900ML                                 |240,00    |48000,00  |15079011|              |12/10/2015 10:19:37
26221|AZEITE E.VIRGEM C.VIEIRA250ML                               |440,00    |88000,00  |150990  |              |12/10/2015 10:19:37
26222|GELATINA MORANGO REGULAR 30G                                |0,00      |13000,00  |21069029|              |12/10/2015 10:19:37
26223|GELATINA LIMAO REGULAR 30G                                  |26,00     |13000,00  |21069029|              |12/10/2015 10:19:37
26224|BOTA BOR 7 LEGUAS C/CU.BCA37                                |1348,00   |337000,00 |01011090|              |12/10/2015 10:19:37
26225|ESMALTE IMP..BRIL.GLIMMER                                   |153,00    |30600,00  |01011090|              |12/10/2015 10:19:37
26226|ESMALTE IMP.BRIL.SUNSHINE                                   |92,00     |30600,00  |01011090|              |12/10/2015 10:19:37
26227|BATATA REFINATA COSTELA  PO.45G                             |35,00     |35000,00  |01011090|              |12/10/2015 10:19:37
26228|OLEO DE SOJA BREJEIRO 900ML                                 |89,00     |29700,00  |150790  |              |12/10/2015 10:19:37
26229|LIQUI EL.B&D 3V 220V LF900C/F                               |4094,00   |1023500,00|01011090|              |12/10/2015 10:19:37
26230|FERRO ELET.B&DECKER SECO 220V                               |1200,00   |400000,00 |01011090|              |12/10/2015 10:19:37
26231|POTE CIV VIDRO PRATIK 1.2LT                                 |0,00      |56500,00  |01011090|              |12/10/2015 10:19:37
26232|COPO CIV JG BRASILIS AZ.280ML                               |121,00    |60500,00  |01011090|              |12/10/2015 10:19:37
