id   |nome                                                        |precoCusto|precoVenda|ncm     |referencia    |dataCriacao        
13650|SUCO ADORALLE TANGERINA 30G                                 |0,00      |7000,00   |01011090|              |12/10/2015 10:19:37
13651|MACARRAO INS.CARNE ADORA.85G                                |9,00      |9000,00   |01011090|              |12/10/2015 10:19:37
13652|MACARRAO INS.GALI.CA.ADOR.85G                               |45,00     |9000,00   |01011090|              |12/10/2015 10:19:37
13653|MACARRAO INS.GALINHA ADOR.85G                               |36,00     |9000,00   |01011090|              |12/10/2015 10:19:37
13654|CHOC MINI TUBO CHOC/LEI.30G                                 |72,00     |36000,00  |18069000|              |12/10/2015 10:19:37
13655|FEIJAO CAR.DOURADINHO 1KG                                   |26,00     |26000,00  |071333  |              |12/10/2015 10:19:37
13656|ARROZ CRISTAL 2KG                                           |339,00    |113000,00 |10063021|              |12/10/2015 10:19:37
13657|CATCHUP BNG D`AJUDA 190G                                    |54,00     |18000,00  |01011090|              |12/10/2015 10:19:37
13658|VINHO SANGUE BOI TI.SU.750ML                                |152,00    |76000,00  |01011090|              |12/10/2015 10:19:37
13659|VINHO CANT.SERRA BCO SU.4.6LT                               |209,00    |208500,00 |220410  |              |12/10/2015 10:19:37
13660|BEBIDA AG.YPIOCA PRT G.960ML                                |105,00    |105000,00 |01011090|              |12/10/2015 10:19:37
13661|TINTURA KOLESTON 40 CAS.MEDIO                               |552,00    |138000,00 |01011090|              |12/10/2015 10:19:37
13662|LIMPA VEJA LA.BE.ES.1LPG700ML                               |0,00      |65000,00  |34022000|              |12/10/2015 10:19:37
13663|ALCOOL SOL 70 GL 1LT                                        |0,00      |60000,00  |01011090|              |12/10/2015 10:19:37
13664|LEITE ACHOC.CHOCOBOM 200ML                                  |15,00     |7500,00   |01011090|              |12/10/2015 10:19:37
13665|LIMPADOR PERF.FLORAL ST.500ML                               |19,00     |18500,00  |340290  |              |12/10/2015 10:19:37
13666|SUCO B.MISTA FRU.CIT 450ML                                  |138,00    |27500,00  |22021000|              |12/10/2015 10:19:37
13667|OLEO DE GIRASSOL CRISTAL 900ML                              |116,00    |116000,00 |15121911|              |12/10/2015 10:19:37
13668|LINGUICA CALABRESA 2PC P.400G                               |174,00    |87100,00  |01011090|              |12/10/2015 10:19:37
13669|SUCO ADORALLE ABACAXI 30G                                   |23,00     |7500,00   |01011090|              |12/10/2015 10:19:37
13670|SABONETE LI.LIFEBUOY T.A250ML                               |324,00    |81000,00  |01011090|              |12/10/2015 10:19:37
13671|SUCO ADORALLE SAL.FRUTAS 30G                                |23,00     |7500,00   |01011090|              |12/10/2015 10:19:37
13672|SUCO ADORALLE LARANJA 30G                                   |38,00     |7500,00   |01011090|              |12/10/2015 10:19:37
13673|SANDALIA VIS.PE KARIBE 37/8BC                               |420,00    |105000,00 |01011090|              |12/10/2015 10:19:37
13674|SANDALIA VIS.PE KARIBE 39/0LS                               |0,00      |105000,00 |01011090|              |12/10/2015 10:19:37
13675|SANDALIA VIS.PE KARIBE 35/6PT                               |315,00    |105000,00 |01011090|              |12/10/2015 10:19:37
13676|SANDALIA VIS.PE KARIBE 33/4PK                               |0,00      |105000,00 |01011090|              |12/10/2015 10:19:37
13677|SANDALIA VISTA PE BO.37/38BCO                               |210,00    |105000,00 |01011090|              |12/10/2015 10:19:37
13678|SANDALIA VISTA PE BO.35/36BCO                               |315,00    |105000,00 |01011090|              |12/10/2015 10:19:37
13679|SANDALIA VISTA PE BO.39/40LLS                               |0,00      |105000,00 |01011090|              |12/10/2015 10:19:37
13680|SANDALIA VISTA PE BO.35/36LLS                               |210,00    |105000,00 |01011090|              |12/10/2015 10:19:37
13681|SANDALIA VISTA PE BO.37/38PNK                               |210,00    |105000,00 |01011090|              |12/10/2015 10:19:37
13682|SANDALIA VISTA PE BO.33/34PNK                               |525,00    |105000,00 |01011090|              |12/10/2015 10:19:37
13683|SANDALIA VISTA PE BO.39/40PTO                               |210,00    |105000,00 |01011090|              |12/10/2015 10:19:37
13684|SANDALIA VISTA PE BO.33/34PTO                               |420,00    |105000,00 |01011090|              |12/10/2015 10:19:37
13685|SANDALIA VISTA PE BO.37/38PTO                               |210,00    |105000,00 |01011090|              |12/10/2015 10:19:37
13686|SANDALIA VISTA PE BO.35/36PRT                               |210,00    |105000,00 |01011090|              |12/10/2015 10:19:37
13687|SUCO ADORALLE MANGA 180G                                    |0,00      |13500,00  |210690  |              |12/10/2015 10:19:37
13688|SUCO ADORALLE TANGERINA 180G                                |27,00     |13500,00  |210690  |              |12/10/2015 10:19:37
13689|SUCO ADORALLE MARACUJA 180G                                 |27,00     |13500,00  |210690  |              |12/10/2015 10:19:37
13690|SUCO ADORALLE ABACAXI 180G                                  |14,00     |13500,00  |210690  |              |12/10/2015 10:19:37
13691|SUCO ADORALLE MORANGO 180G                                  |27,00     |13500,00  |210690  |              |12/10/2015 10:19:37
13692|SUCO ADORALLE SA.FRUTAS 180G                                |0,00      |13500,00  |210690  |              |12/10/2015 10:19:37
13693|SUCO ADORALLE MANGA 30G                                     |8,00      |7500,00   |01011090|              |12/10/2015 10:19:37
13694|SUCO ADORALLE MORANGO 30G                                   |21,00     |7000,00   |01011090|              |12/10/2015 10:19:37
13695|SUCO REF.ADORALLE UVA 180G                                  |13,00     |13000,00  |210690  |              |12/10/2015 10:19:37
13696|SUCO REF.ADORALLE LARANJA180G                               |65,00     |13000,00  |210690  |              |12/10/2015 10:19:37
13697|COSTELA SUINA NABRASA PERD.                                 |0,00      |253000,00 |01011090|              |12/10/2015 10:19:37
13698|ESMALTE CO.BL V&C TURQUA OLIV                               |68,00     |34000,00  |01011090|              |12/10/2015 10:19:37
13699|COND SEDA KERAFORCE QUI.350ML                               |203,00    |67500,00  |01011090|              |12/10/2015 10:19:37
13700|MULTI USO PRATICE C.BOM.500ML                               |62,00     |20500,00  |01011090|              |12/10/2015 10:19:37
13701|BISC MABEL WAFER LIMAO 115G                                 |32,00     |16000,00  |01011090|              |12/10/2015 10:19:37
13702|FITA P/EMB.SCOTCH 3M TRA.45M                                |76,00     |38000,00  |39191010|              |12/10/2015 10:19:37
13703|SALSICHA ANGLO MOLHO 300GR                                  |65,00     |32500,00  |01011090|              |12/10/2015 10:19:37
13704|GARRAFA TER.750ML M.VERM.2703                               |665,00    |221500,00 |96170010|              |12/10/2015 10:19:37
13705|GARRAFA TERM.500ML M.VERM.                                  |998,00    |199500,00 |96170010|              |12/10/2015 10:19:37
13706|CERVEJA KAISER 600ML                                        |0,00      |47000,00  |22030000|              |12/10/2015 10:19:37
13707|SHAMPOO SE.KERAFORCE Q.350ML                                |216,00    |54000,00  |01011090|              |12/10/2015 10:19:37
13708|CREME D.COLGATE TRIPLA A.180G                               |184,00    |46000,00  |33061000|              |12/10/2015 10:19:37
13709|GELATINA ROYAL S/SABOR INC24G                               |45,00     |44500,00  |21069010|              |12/10/2015 10:19:37
13710|LEITE UHT INTEGRAL ITALAC 1LT                               |57,00     |56500,00  |04012010|              |12/10/2015 10:19:37
13711|ESMALTE R.M.PANTALONA D CHITA                               |145,00    |29000,00  |01011090|              |12/10/2015 10:19:37
13712|ESMALTE R.M.ECHARPE DE CROCHE                               |116,00    |29000,00  |01011090|              |12/10/2015 10:19:37
13713|ESMALTE R.M.CASAQUETO RETALHO                               |87,00     |29000,00  |01011090|              |12/10/2015 10:19:37
13714|ESMALTE IMPALA CREMOSO PIPA                                 |104,00    |26000,00  |01011090|              |12/10/2015 10:19:37
13715|SUCO MISTA FRU.CIT.270ML TAMP                               |0,00      |11500,00  |01011090|              |12/10/2015 10:19:37
13716|MACARRAO IBIA S.ESP.N8 500G                                 |86,00     |17100,00  |01011090|              |12/10/2015 10:19:37
13717|AZEITONA DEL CHEF VERDE 100G                                |33,00     |16500,00  |01011090|              |12/10/2015 10:19:37
13718|CERVEJA ITAIPAVA LATA 350ML                                 |60,00     |20000,00  |22030000|              |12/10/2015 10:19:37
13719|HIDRAT DOVE CREAMY COMF.200ML                               |181,00    |90500,00  |01011090|              |12/10/2015 10:19:37
13720|BARBANTE BARROCO N6 AM.M.800G                               |550,00    |110000,00 |01011090|              |12/10/2015 10:19:37
13721|BATATA REF.PICANHAC.ALHO45G                                 |0,00      |35000,00  |01011090|              |12/10/2015 10:19:37
13722|PEDIGREE SACHE ADU.CARNE 100G                               |72,00     |24000,00  |01011090|              |12/10/2015 10:19:37
13723|PEDIGREE SACHE JR FRANGO 100G                               |72,00     |24000,00  |230990  |              |12/10/2015 10:19:37
13724|PEDIGREE ADULTO RACAS PEQ.1KG                               |314,00    |157000,00 |01011090|              |12/10/2015 10:19:37
13725|PEDIGREE CARNE&VEGETAIS 1KG                                 |0,00      |107000,00 |01011090|              |12/10/2015 10:19:37
13726|BISC MABEL AMANTE.NATA 400G                                 |230,00    |46000,00  |01011090|              |12/10/2015 10:19:37
13727|INSETICIDA SBP A.M.INSE.300ML                               |161,00    |80500,00  |380891  |              |12/10/2015 10:19:37
13728|BALA DROPS FREEGELLS MENTA                                  |15,00     |5000,00   |01011090|              |12/10/2015 10:19:37
13729|BALA FREEGELLS AZ.MORANGO584G                               |89,00     |44500,00  |01011090|              |12/10/2015 10:19:37
13730|ARROZ CALIFORNIA POLIDO 2KG                                 |296,00    |98500,00  |10063021|              |12/10/2015 10:19:37
13731|SACO LIXO BELLA PTO 30L 10UN                                |17,00     |16500,00  |392321  |              |12/10/2015 10:19:37
13732|PAPEL TOALHA SOCIAL CLEAN2UN                                |114,00    |38000,00  |48189090|              |12/10/2015 10:19:37
13733|TINTURA NUTRISSE 40 CASTANHO                                |474,00    |158000,00 |33059000|              |12/10/2015 10:19:37
13734|TINTURA FLUIDGEL LIQ.1.0PRETO                               |205,00    |41000,00  |01011090|              |12/10/2015 10:19:37
13735|TENYS PE B.PO NEYMAR JR 100GR                               |0,00      |59000,00  |330720  |              |12/10/2015 10:19:37
13736|HIDRAT MONANGE TOQ.DE C.400ML                               |160,00    |80000,00  |01011090|              |12/10/2015 10:19:37
13737|DESOD RED APPLE ERVA DOCE 55G                               |126,00    |31500,00  |330720  |              |12/10/2015 10:19:37
13738|DESOD GILLETTE ULTI.F.S.105G                                |0,00      |111500,00 |01011090|              |12/10/2015 10:19:37
13739|DESOD DOVE GO FRESH REF.100G                                |110,00    |109900,00 |330720  |              |12/10/2015 10:19:37
13740|GUARDANAPO BAL.FLORAX S.300UN                               |23,00     |11500,00  |01011090|              |12/10/2015 10:19:37
13741|GARRAFAO TERM.3L INVICTA 8703                               |1148,00   |287000,00 |39233000|              |12/10/2015 10:19:37
13742|BORRACHA ESCOLAR MERCUR N60                                 |3,00      |2500,00   |01011090|              |12/10/2015 10:19:37
13743|VINAGRE CASTELO ESC.TINTO750M                               |220,00    |43900,00  |01011090|              |12/10/2015 10:19:37
13744|SABONETE PALM.OLEO ARGAN 150G                               |104,00    |26000,00  |34011190|              |12/10/2015 10:19:37
13745|CANECA PLAST ESC.330ML AZ.JAG                               |0,00      |13000,00  |01011090|              |12/10/2015 10:19:37
13746|SUCO LARANJA REFR.140G                                      |70,00     |17500,00  |210690  |              |12/10/2015 10:19:37
13747|COPO JAGUAR 350ML 4X1 R008                                  |0,00      |24500,00  |01011090|              |12/10/2015 10:19:37
13748|DUCHA CORONA GORDUCHA 220V                                  |1560,00   |390000,00 |85161000|              |12/10/2015 10:19:37
13749|CATCHUP CIABON 390G                                         |31,00     |30500,00  |21032010|              |12/10/2015 10:19:37
13750|PAPEL TOALHA+FAMILIA 100F.FD                                |56,00     |28100,00  |01011090|              |12/10/2015 10:19:37
13751|EXTRATO TOMATE SABORITOS 270G                               |100,00    |19900,00  |200290  |              |12/10/2015 10:19:37
13752|BISC MIRABEL RECH.MORANGO125G                               |58,00     |11500,00  |01011090|              |12/10/2015 10:19:37
13753|BISC MIRABEL AMAT.COCO 100G                                 |32,00     |10600,00  |01011090|              |12/10/2015 10:19:37
13754|SUCO CAJU NUTRINECTAR 200ML                                 |0,00      |13000,00  |01011090|              |12/10/2015 10:19:37
13755|LIMPA VEJA 500ML OR. LV600ML                                |106,00    |26500,00  |340211  |              |12/10/2015 10:19:37
13756|SANDALIA HAV AMAZONIA 43/44                                 |130,00    |130000,00 |64022000|              |12/10/2015 10:19:37
13757|DESINF VEJA 1LT FL.SO.PG700ML                               |64,00     |63500,00  |34021110|              |12/10/2015 10:19:37
13758|EXTRATO TOMATE COPO DEZ 190G                                |60,00     |12000,00  |01011090|              |12/10/2015 10:19:37
13759|SHAMPOO PANTENE LISO EXT200ML                               |300,00    |60000,00  |01011090|              |12/10/2015 10:19:37
13760|ESMALTE RI.MODA MAXI BOL.PAL.                               |145,00    |29000,00  |01011090|              |12/10/2015 10:19:37
13761|ESMALTE COLO.CR.NOITE QUENTE                                |140,00    |35000,00  |33043000|              |12/10/2015 10:19:37
13762|ESMALTE COL.CRE.BATIDA COCO                                 |176,00    |44000,00  |01011090|              |12/10/2015 10:19:37
13763|DESOD DOVE BEAUTY FINISH 100G                               |570,00    |114000,00 |330720  |              |12/10/2015 10:19:37
13764|CREME TRAT.PAN.NO.N.R.N.150ML                               |461,00    |92200,00  |01011090|              |12/10/2015 10:19:37
13765|COND PANTENE LISO EXTRE.200ML                               |134,00    |67000,00  |01011090|              |12/10/2015 10:19:37
13766|ACETONA ADV 100ML                                           |40,00     |10000,00  |01011090|              |12/10/2015 10:19:37
13767|PRESERVATIVO PRUD.MORANGO 3UN                               |125,00    |25000,00  |01011090|              |12/10/2015 10:19:37
13768|CREME D.ORAL B COM.LIM.PR.70G                               |80,00     |20000,00  |01011090|              |12/10/2015 10:19:37
13769|PEDIGREE LT ADULTO CARNE 280G                               |162,00    |40500,00  |01011090|              |12/10/2015 10:19:37
13770|CREME D.ORAL B P.SAUDE ME.70G                               |125,00    |25000,00  |01011090|              |12/10/2015 10:19:37
13771|CREME BAR.GILLETTE P.SEN.65G                                |105,00    |52500,00  |330499  |              |12/10/2015 10:19:37
13772|CIGARRO DUNHILL CARLTON B20UN                               |83,00     |82500,00  |01011090|              |12/10/2015 10:19:37
13773|CIGARRO BELMONT CLASSIC 20UN                                |45,00     |45000,00  |01011090|              |12/10/2015 10:19:37
13774|CIGARRO HOLLYWOOD ORI.20UN                                  |290,00    |72500,00  |01011090|              |12/10/2015 10:19:37
13775|CIGARRO DERBY AZUL 20UN                                     |0,00      |70000,00  |01011090|              |12/10/2015 10:19:37
13776|PRATO NADIR FUND23CM B.ACQUA                                |27,00     |27000,00  |01011090|              |12/10/2015 10:19:37
13777|BALDE PLAST M.JAGUAR 13.5L                                  |284,00    |71000,00  |01011090|              |12/10/2015 10:19:37
13778|REFRIG SCHIN GUARANA PET 2L                                 |160,00    |32000,00  |01011090|              |12/10/2015 10:19:37
13779|SACO ALG ALV 70X1M GR.ABERTO                                |140,00    |46500,00  |01011090|              |12/10/2015 10:19:37
13780|MAIONESE D` AJUDA 200G                                      |9,00      |8500,00   |01011090|              |12/10/2015 10:19:37
13781|BARBANTE N 06 SAO JOAO 805MT                                |494,00    |123600,00 |01011090|              |12/10/2015 10:19:37
13782|SALSICHA SWIFT APER.LT 150G                                 |87,00     |29100,00  |01011090|              |12/10/2015 10:19:37
13783|COLA THREE BOND 2GR                                         |0,00      |11500,00  |350610  |              |12/10/2015 10:19:37
13784|SACO LIXO L.PLAS PTO 30LT10UN                               |40,00     |20000,00  |39232110|              |12/10/2015 10:19:37
13785|ABS SYM SUAVE C/ABAS TRAN.8X1                               |47,00     |15500,00  |01011090|              |12/10/2015 10:19:37
13786|TEMPERO ARISCO EM PO CARNE50G                               |143,00    |28500,00  |210390  |              |12/10/2015 10:19:37
13787|SUCO ADES LARANJA 1LT                                       |41,00     |41000,00  |01011090|              |12/10/2015 10:19:37
13788|SHAMPOO WELLA P.SERIES H200ML                               |52,00     |51500,00  |330499  |              |12/10/2015 10:19:37
13789|FRALDA PAM.T CONFORT PCTI.M                                 |0,00      |100000,00 |01011090|              |12/10/2015 10:19:37
13790|FRALDA PAM.T CONFORT PCTIN.G                                |300,00    |100000,00 |01011090|              |12/10/2015 10:19:37
13791|ESCOVA ORAL B P.SA.ANTIBAC.40                               |377,00    |125800,00 |01011090|              |12/10/2015 10:19:37
13792|ESCOVA ORAL B INDICAT PLUS35                                |0,00      |47700,00  |01011090|              |12/10/2015 10:19:37
13793|COND WELLA PRO SERIES H.200ML                               |155,00    |51500,00  |01011090|              |12/10/2015 10:19:37
13794|PEDIGREE FILH.JR MED&GRA.1KG                                |539,00    |179500,00 |01011090|              |12/10/2015 10:19:37
13795|WHISKAS SACHE CARNE 85G                                     |53,00     |17500,00  |01011090|              |12/10/2015 10:19:37
13796|WHISKAS SACHE SALMAO 85G                                    |70,00     |17500,00  |01011090|              |12/10/2015 10:19:37
13797|SANDALIA F.PIMENTINHAS PT37/8                               |250,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13798|SANDALIA F.PIMENTINHAS BC39/0                               |500,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13799|SANDALIA FEM.EXOTIC BRAN.33/4                               |500,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13800|SANDALIA FEM.EXOTIC BRAN.35/6                               |250,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13801|SANDALIA FEM.EXOTIC PRETO37/8                               |500,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13802|SANDALIA FEM.EXOTIC LILAS37/8                               |375,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13803|SANDALIA FEM.LINE EXOTIC 39/0                               |250,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13804|SANDALIA FEM.LINE PRETO 39/40                               |625,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13805|SANDALIA FEM.LINE PINK 37/38                                |0,00      |125000,00 |01011090|              |12/10/2015 10:19:37
13806|SANDALIA FEM.LINE BRANCO 37/8                               |125,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13807|SANDALIA FEM.LINE LILAS 35/36                               |500,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13808|SANDALIA FEMININA LINE PT33/4                               |625,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13809|SANDALIA FEMININA LINE PT35/6                               |375,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13810|SACO LIXO PTO 30L EMBAL.ALMO.                               |33,00     |16500,00  |01011090|              |12/10/2015 10:19:37
13811|SALSICHA RESF.PCT SUPER FRANG                               |83,00     |82500,00  |16010000|              |12/10/2015 10:19:37
13812|PRATO MARINEX FUNDO ASTRAL BC                               |147,00    |49000,00  |01011090|              |12/10/2015 10:19:37
13813|LAMPADA OSRAM DULUXSTAR 23W                                 |503,00    |100500,00 |01011090|              |12/10/2015 10:19:37
13814|SABAO PO TIXAN YPE FLO.RAD.1K                               |198,00    |66000,00  |01011090|              |12/10/2015 10:19:37
13815|LAMPADA OSRAM LUSTRE/GELA.40W                               |134,00    |33500,00  |854089  |              |12/10/2015 10:19:37
13816|CHICLETE BUZZY LOVE UVA                                     |141,00    |47000,00  |01011090|              |12/10/2015 10:19:37
13817|CHICLETE BUZZY BARBIE TU.FRU.                               |0,00      |70000,00  |17041000|              |12/10/2015 10:19:37
13818|SANDALIA F.PIMENTINHAS LI37/8                               |500,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13819|CHICLETE BUZZY BARBIE HORTELA                               |280,00    |70000,00  |17041000|              |12/10/2015 10:19:37
13820|SANDALIA F.PIMENTINHAS LI35/6                               |625,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13821|SANDALIA F.PIMENTINHAS PT35/6                               |625,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13822|ENERGETICO YEAH DRINK 750ML                                 |285,00    |57000,00  |01011090|              |12/10/2015 10:19:37
13823|LAMPADA INC.EMPALUX 220X60W                                 |0,00      |19000,00  |01011090|              |12/10/2015 10:19:37
13824|LAMPADA INC.EMPALUX 220X40W                                 |70,00     |14000,00  |01011090|              |12/10/2015 10:19:37
13825|BOMBOM VARIE.LACTA 378G                                     |0,00      |88000,00  |01011090|              |12/10/2015 10:19:37
13826|AMIDO DE MILHO MILHWN C.200G                                |28,00     |14000,00  |01011090|              |12/10/2015 10:19:37
13827|ENERGETICO RED BULL F.P.250ML                               |255,00    |51000,00  |01011090|              |12/10/2015 10:19:37
13828|TENYS PE BAR.JATO SECO O.100G                               |530,00    |106000,00 |01011090|              |12/10/2015 10:19:37
13829|ESMALTE RISQUE C.INVEJA BOA                                 |95,00     |31500,00  |01011090|              |12/10/2015 10:19:37
13830|TOALHA DE PAPEL SCOTT MUL.2UN                               |0,00      |26500,00  |01011090|              |12/10/2015 10:19:37
13831|AMAC AMACITEL MOM.CAR.BCO 2LT                               |99,00     |49500,00  |380991  |              |12/10/2015 10:19:37
13832|LEITE ACHOC.UHT PIRAKIDS 200G                               |12,00     |12000,00  |04039000|              |12/10/2015 10:19:37
13833|CAIXA ISOPOR ISOESTE C/A 3LT                                |32,00     |32000,00  |39231090|              |12/10/2015 10:19:37
13834|AZEITONA LOLITA 500G VERDE                                  |60,00     |60100,00  |01011090|              |12/10/2015 10:19:37
13835|MACARRAO PETYBOM LAS.PRE.200G                               |150,00    |30000,00  |19021900|              |12/10/2015 10:19:37
13836|SALGADINHO MICOS NATURAL 60G                                |125,00    |25000,00  |01011090|              |12/10/2015 10:19:37
13837|SANDALIA FEM.INDIANA PRE.33/4                               |375,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13838|SANDALIA FEM.INDIANA PRE.35/6                               |375,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13839|SANDALIA FEM.INDIANA LI.35/6                                |125,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13840|SANDALIA FEM.INDIANA LI.37/8                                |625,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13841|SANDALIA FEM.INDIANA PINK37/8                               |500,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13842|SANDALIA FEM.INDIANA PINK39/0                               |625,00    |125000,00 |01011090|              |12/10/2015 10:19:37
13843|SANDALIA F.PIMENTINHAS PT33/4                               |0,00      |125000,00 |01011090|              |12/10/2015 10:19:37
13844|COXINHA ASA DRUMETTE FGO C.SADIA                            |294,00    |147000,00 |02071400|              |12/10/2015 10:19:37
13845|BALA ERLAN RE.LUA DE MEL 700G                               |84,00     |42000,00  |170490  |              |12/10/2015 10:19:37
13846|LEITE ACHOC.UHT PIRAKIDS 1LT                                |54,00     |54000,00  |04039000|              |12/10/2015 10:19:37
13847|CREME CABELO TRIM 65G                                       |0,00      |82500,00  |330499  |              |12/10/2015 10:19:37
13848|BISC NESTLE NEGRESCO CHOCOLATE R.C.140G                     |125,00    |25000,00  |19053100|              |12/10/2015 10:19:37
13849|BATATA REF.FRANGO A PASSA.45G                               |175,00    |35000,00  |01011090|              |12/10/2015 10:19:37
13850|SALGADINHO MICOS PIZZA 55G                                  |50,00     |25000,00  |01011090|              |12/10/2015 10:19:37
13851|REFRIG IT GUARANA 350ML                                     |26,00     |13000,00  |01011090|              |12/10/2015 10:19:37
13852|DESINF +FAMILIA LAVANDA 2LT                                 |129,00    |43000,00  |01011090|              |12/10/2015 10:19:37
13853|SABONETE LIQ.ANTIS.+FAM.500ML                               |364,00    |91000,00  |01011090|              |12/10/2015 10:19:37
13854|SABONETE LIQ.ANTISS.+FA.250ML                               |70,00     |69500,00  |01011090|              |12/10/2015 10:19:37
13855|MACARRAO FURADINHO S.SAB.500G                               |90,00     |22500,00  |01011090|              |12/10/2015 10:19:37
13856|LOCAO HID.MACADAMIA+FAM.500ML                               |334,00    |83500,00  |33072090|              |12/10/2015 10:19:37
13857|EXTRATO T.CO.STELLA D`ORO180G                               |15,00     |15000,00  |200290  |              |12/10/2015 10:19:37
13858|AZEITONA VDE S/C.VDO DIZA115G                               |112,00    |56000,00  |20057000|              |12/10/2015 10:19:37
13859|SABAO PO SURF 1KG S.F.C.LAV.                                |116,00    |38500,00  |01011090|              |12/10/2015 10:19:37
13860|BISC LIANE RECH CHOC B.115G                                 |48,00     |12000,00  |01011090|              |12/10/2015 10:19:37
13861|SALGADINHO MICOS QUEIJO 60G                                 |50,00     |25000,00  |01011090|              |12/10/2015 10:19:37
13862|REFRIG SODA LIMONADA ANTA 2LT                               |65,00     |65000,00  |01011090|              |12/10/2015 10:19:37
13863|PAPEL HIG.KLIFOR 60MTS                                      |51,00     |50600,00  |01011090|              |12/10/2015 10:19:37
13864|WHISKAS PEIXE 500G                                          |80,00     |80000,00  |230990  |              |12/10/2015 10:19:37
13865|WHISKAS CARNE 500G                                          |0,00      |80000,00  |01011090|              |12/10/2015 10:19:37
13866|WHISKAS SACHE FILH.FRANGO 85G                               |30,00     |15000,00  |01011090|              |12/10/2015 10:19:37
13867|WHISKAS SACHE FILH.CARNE 85G                                |53,00     |17500,00  |01011090|              |12/10/2015 10:19:37
13868|FRALDA KISSES B.ECONOMICA PEQ                               |360,00    |120000,00 |48184010|              |12/10/2015 10:19:37
13869|BALA FREEGELLS MORABGO 584G                                 |55,00     |55000,00  |170490  |              |12/10/2015 10:19:37
13870|GARFO DESC.PRAFESTA RE.C.50UN                               |26,00     |26000,00  |01011090|              |12/10/2015 10:19:37
13871|LINGUICA SUINA FINA DEFUMADA                                |0,00      |314000,00 |01011090|              |12/10/2015 10:19:37
13872|SANDALIA HAV SUMMER F.CAFE39/0                              |0,00      |130000,00 |01011090|              |12/10/2015 10:19:37
13873|SANDALIA HAV SUMMER F.CAFE37/8                              |260,00    |130000,00 |01011090|              |12/10/2015 10:19:37
13874|SANDALIA HAV SUMMER F.CAFE35/6                              |390,00    |130000,00 |01011090|              |12/10/2015 10:19:37
13875|SANDALIA HAV SUMMER F.CAFE33/4                              |0,00      |130000,00 |01011090|              |12/10/2015 10:19:37
13876|SANDALIA HAV INF.AZ.NAVAL31/2                               |110,00    |110000,00 |01019090|              |12/10/2015 10:19:37
13877|BOMBOM SONHO DE VALSA 1KG                                   |2048,00   |409500,00 |19053200|              |12/10/2015 10:19:37
13878|SABONETE PALMO.OLEO ARGAN90G                                |0,00      |15000,00  |34011190|              |12/10/2015 10:19:37
13879|LIMA ENXADA KF 8 S/CABO                                     |496,00    |124000,00 |82031010|              |12/10/2015 10:19:37
13880|FERMENTO FLEISCHMANN BI.I.10G                               |83,00     |16500,00  |21021090|              |12/10/2015 10:19:37
13881|SUCO NUTRIN.IN.MARACUJA 200ML                               |55,00     |11000,00  |01011090|              |12/10/2015 10:19:37
13882|BISC RECH.CHOC 125G MIRABEL                                 |0,00      |11500,00  |01011090|              |12/10/2015 10:19:37
13883|VINAGRE CASTELO 750ML ALCOOL                                |0,00      |20000,00  |01011090|              |12/10/2015 10:19:37
13884|SABONETE PROTEX BALANCE 130G                                |135,00    |27000,00  |340111  |              |12/10/2015 10:19:37
13885|SABAO PO URCA MAXX SACHE 1KG                                |94,00     |47100,00  |01011090|              |12/10/2015 10:19:37
13886|BISC CORY PAO DIMEL BRIG.90G                                |80,00     |16000,00  |180631  |              |12/10/2015 10:19:37
13887|ABS INTIMUS GEL SEM ABAS8X1                                 |0,00      |32000,00  |01011090|              |12/10/2015 10:19:37
13888|COSTELA SUI.CON.MARINADOS BO.                               |335,00    |167300,00 |01011090|              |12/10/2015 10:19:37
13889|HIDRAT PAIXAO ENVOLVENTE200ML                               |258,00    |51500,00  |33072090|              |12/10/2015 10:19:37
13890|DESOD REXONA MASC.V8 90GR                                   |238,00    |119000,00 |33072010|              |12/10/2015 10:19:37
13891|BATATA PALITO IMPORTADA 400GR                               |135,00    |45000,00  |01011090|              |12/10/2015 10:19:37
13892|SALAME MILLANO PQ FRACAO                                    |0,00      |106000,00 |01011090|              |12/10/2015 10:19:37
13893|PRATO DESC.TERMOPOT 21CM                                    |0,00      |12500,00  |01011090|              |12/10/2015 10:19:37
